name,originalTimestamp,category,anonymousId,messageId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,location,button_name,city,search_text,parish,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
index,2025-08-17 00:23:40.661000+00:00,index,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390220661-6cc8990b-d85a-4509-aae9-5ec44c0b501a,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
,2025-08-17 00:23:40.978000+00:00,,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390220978-5a85092a-e95e-444c-8b50-1a617266deca,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",true,,,,,,,,,impression
index,2025-08-17 00:32:09.971000+00:00,index,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390729971-fcea1894-f63e-4248-a3c9-4e779a24c3e8,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
,2025-08-17 00:32:10.432000+00:00,,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390730432-f63e4248-23c9-4e77-9a24-c3e81e6bf422,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,impression
,2025-08-17 00:32:39.487000+00:00,,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390759487-a7cfce5c-1cd9-46e4-866e-6852e28dbca6,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1753374338412x209529915103450200,true,main_list,,,,,,,,impression
,2025-08-17 00:23:40.726000+00:00,,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390220726-0bd85a85-092a-495e-844c-0b501a617266,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",true,,,,,,,,,impression
search,2025-08-17 00:32:38.877000+00:00,search,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390758877-c0bc6412-a7cf-4e5c-9cd9-f6e4066e6852,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,page
start,2025-08-17 00:34:27.851000+00:00,start,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390867851-0cd9a1bd-74e7-4230-b839-13495933bdb7,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,start,start,,,,,,,,,,,page
,2025-08-17 00:32:39.179000+00:00,,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390759179-6412a7cf-ce5c-4cd9-b6e4-066e6852e28d,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,true,sidebar,,,,,,,,impression
about_us,2025-08-17 00:32:13.281000+00:00,about_us,c8990bd8-5a85-492a-a95e-c44c0b501a61,ajs-next-1755390733281-4449fbb8-fb2c-4bba-9f7c-d0251f470aec,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",/about_us/1755390219412x739548736040577900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1755390219412x739548736040577900,/about_us/1755390219412x739548736040577900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1755390219412x739548736040577900,about_us,about_us,,,,,,,,,,,page
