category,messageId,name,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,event_type
profile,ajs-next-1770400183732-c1529a62-6bc3-44c1-9750-9b8b77e5046a,business_profile,2026-02-06 17:49:43.732000+00:00,8250c9f0-11c3-4b12-ac91-8027da3e74cc,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,page
,ajs-next-1770400171843-11c3ab12-2c91-4027-9a3e-74ccd9972e7f,,2026-02-06 17:49:31.843000+00:00,8250c9f0-11c3-4b12-ac91-8027da3e74cc,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,,,,,"1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1743547621069x279645472884266780",true,,,,impression
start,ajs-next-1770409188268-68ef6e62-13cc-438f-9660-f247765580d6,start,2026-02-06 20:19:48.268000+00:00,ef6e6213-cc93-4f56-a0f2-47765580d6b4,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
profile,ajs-next-1770412045739-06c51951-b348-41c2-9264-c6fcd95a77b4,business_profile,2026-02-06 21:07:25.739000+00:00,e0f8abfc-3297-4b2a-b3ce-0158de1f71d0,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,,page
profile,ajs-next-1770412050767-3bf6fe7c-0d0f-4a3f-a2c7-0a65049acf37,business_profile,2026-02-06 21:07:30.767000+00:00,e0f8abfc-3297-4b2a-b3ce-0158de1f71d0,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,page
profile,ajs-next-1770412042241-6fe0f8ab-fc32-479b-aab3-ce0158de1f71,business_profile,2026-02-06 21:07:22.241000+00:00,e0f8abfc-3297-4b2a-b3ce-0158de1f71d0,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,,page
index,ajs-next-1770413805806-42fb65e1-2271-4c62-b944-72c2c6f8e362,index,2026-02-06 21:36:45.806000+00:00,fb65e122-715c-42b9-8472-c2c6f8e36250,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
,ajs-next-1770413806207-715c62b9-4472-42c6-b8e3-625038d3de51,,2026-02-06 21:36:46.207000+00:00,fb65e122-715c-42b9-8472-c2c6f8e36250,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,impression
,ajs-next-1770413806206-e122715c-62b9-4472-82c6-f8e3625038d3,,2026-02-06 21:36:46.206000+00:00,fb65e122-715c-42b9-8472-c2c6f8e36250,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500",true,,,,impression
profile,ajs-next-1770485127952-71eb0177-e30f-4e63-890b-5159da90ad33,business_profile,2026-02-07 17:25:27.952000+00:00,eb0177e3-0f3e-4389-8b51-59da90ad335c,,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1",/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,,,,/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,profile,business_profile,1748581534531x956271769254002200,,,,,page
profile,ajs-next-1770486073776-949d1a21-66da-4a68-8af5-06e9d4d0f50a,business_profile,2026-02-07 17:41:13.776000+00:00,9d1a2166-dada-480a-b506-e9d4d0f50a13,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,,page
start,ajs-next-1770486089650-83a6e688-0236-43c4-a606-760e0c62f510,start,2026-02-07 17:41:29.650000+00:00,9d1a2166-dada-480a-b506-e9d4d0f50a13,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,page
profile,ajs-next-1770486078744-b9fda45b-2681-4e85-a428-14e32facbbdd,business_profile,2026-02-07 17:41:18.744000+00:00,9d1a2166-dada-480a-b506-e9d4d0f50a13,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,profile,business_profile,1743547621069x279645472884266780,,,,,page
search,ajs-next-1770500320591-3ec4db20-81e0-4a63-946d-e29a87152294,search,2026-02-07 21:38:40.591000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hair&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hair&category=,search,search,,,,,,page
,ajs-next-1770500372419-08783a8c-9e76-4daf-a8f5-80c2c5f5f8b2,,2026-02-07 21:39:32.419000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500342491-22949a41-d6d9-495d-8878-3a8c9e76fdaf,,2026-02-07 21:39:02.491000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1761762406893x958878656538368500, 1744748222708x779656090283929300, 1747827548541x313848517899538500, 1747415704843x665338483592092500, 1754927931120x470668069008822300, 1744579851707x640487742075829500, 1755621956288x571897163769246900, 1765991015203x350068785849064760, 1746827109704x963221719337950200, 1754084205128x675147807630683600, 1749173974503x736079030141835600, 1748365021326x105262688542451250, 1762364811793x796217509980630800, 1746938798847x931997689495082400, 1763255155587x707008769292458900, 1747183179554x540122160625888100, 1750784029587x963255839088365200, 1744643921578x315333816253624100, 1765399408996x262641226191956400, 1768584016102x834619843946063900, 1747216018889x770977089491677400, 1764963280733x431041418968701760, 1744907031541x119079844893356540, 1759930025997x126109694575208930, 1757369121056x350487849823425600, 1763408145585x201322720695875870, 1744335958024x226211831616957250, 1751224250248x539537516841198200, 1754949567759x639105313824555300, 1744175271939x575064790204550460, 1744760380914x558772773612561600, 1744134674881x127285411168640110, 1751744301621x758526182685981300, 1763569204895x378265538177280400, 1768426055630x579798080961828200, 1759423986281x805514757919405700, 1745273541628x945470626229355500, 1753135741395x558904608479141570, 1751749348389x952656707958261400, 1744260813114x505427712482621440, 1753911193017x504194995643152640, 1745597587022x519433479989605000, 1753374338412x209529915103450200, 1747170561218x640297169073643000, 1747864432460x772931238395911000, 1753909381745x872991521395046100, 1745533127765x291393362647413700, 1760458225389x690604949380638100, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1748581534531x956271769254002200, 1747420152884x437771544876149700, 1744157592334x292550965261606100, 1769719058268x843927058977011000, 1765001972595x338020444395840100, 1761930377989x951815782791809400, 1750784475796x702583457937545900, 1747165674437x491901038958021200, 1758312173588x895819358343598700, 1747398900475x598159844147748100, 1744282156200x727555159743162000, 1751402056748x637551618886434600, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1754941249648x796792188496967000, 1761762460002x434978052003146300, 1758568877707x715638242996164100, 1744736810207x919925185055488400, 1764342295066x618134664283571500, 1760118921086x941497076227920600, 1746631267951x741803061642879500, 1763509156539x144450665564595840, 1768581853937x610498789092930300, 1764893879099x465248075524681500, 1743547621069x279645472884266780, 1747185390251x665604546429507900, 1749057953945x756346430245684600, 1744398484109x785674167096991400, 1744319857648x144922844539837200, 1750785338983x949958887494882000, 1747221865162x703532834449508000, 1748389292320x918627677903932400, 1757720364741x595714121363069200, 1752182630575x854371423894944000, 1749068120323x412920063824988600, 1766011883106x917993758751800300, 1761919898226x928695665795906700, 1749580724532x760028975589297300, 1744740154739x566945822952470660, 1754081360962x724252535884739300, 1744737250347x219277345743008400, 1763148950401x545361905340972600, 1752687366861x422755081931784260, 1768427614253x929508274229176300, 1759153763139x433792388290277000, 1762957766158x632118084948257900, 1755271286521x378031808974615550, 1764781838221x716772635359430500, 1746765568691x979794717919274100, 1763672237927x725969385673238800, 1769635123521x385801932800474700, 1757355028996x505189727810192200, 1753465897836x101289632151690960, 1754624056001x759184470890143000, 1770152894907x464897480736850900, 1746855895334x711816173120128000, 1754505203290x671062062407191900, 1750423781412x480534435350699700, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1758147388607x898014240790697700, 1744391553368x301043576290850300, 1750783679107x801419812763124500, 1758120880051x675194275556497400, 1766070455303x639821695383855700, 1744751205492x235134337285239230, 1747184079669x994211808429350800, 1751319669665x621437589169731200, 1757437593796x460281345015416640, 1746548006831x128230088489826860, 1762889659042x996969350831174300, 1747848709032x210920410073364830, 1761044854709x307607562836745150, 1744743906400x631087870982087000, 1747594874125x270237571814453630, 1768238584049x399775147114029200, 1746843461447x686795565273950000, 1750783674403x491887953737125700, 1749742920378x965836759111504900, 1755533063776x956164571796881400, 1746635677548x343522492232585660, 1768844277981x664142917381285000, 1751425811600x127124815802215140, 1746467711533x453074785848415400, 1745528732739x896561533370513300, 1747163465846x476237095610093000, 1757438153395x416809556103947500, 1762271200864x775090106640580500, 1764711530894x480989914892320700, 1763305551668x997299018011994600",false,,,,impression
,ajs-next-1770500368667-f95d0878-3a8c-4e76-bdaf-68f580c2c5f5,,2026-02-07 21:39:28.667000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500310442-798e4da4-4037-4633-9572-8d3450ea9867,,2026-02-07 21:38:30.442000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743547621069x279645472884266780",true,,,,impression
search,ajs-next-1770500341472-946de29a-8715-4294-9a41-d6d9f95d0878,search,2026-02-07 21:39:01.472000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,page
index,ajs-next-1770500310105-79562541-f579-4e4d-a440-374633d5728d,index,2026-02-07 21:38:30.105000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
,ajs-next-1770500318863-40374633-d572-4d34-90ea-9867639c07b3,,2026-02-07 21:38:38.863000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,hair,search
,ajs-next-1770500321214-81e08a63-946d-429a-8715-22949a41d6d9,,2026-02-07 21:38:41.214000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hair&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,1750436264420x989591292213482400,true,,main_list,,impression
,ajs-next-1770500320898-db2081e0-8a63-446d-a29a-871522949a41,,2026-02-07 21:38:40.898000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hair&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,true,,sidebar,,impression
,ajs-next-1770500405796-6fc66543-bb7c-4712-9638-191a94c0b4eb,,2026-02-07 21:40:05.796000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500364455-d6d9f95d-0878-4a8c-9e76-fdaf68f580c2,,2026-02-07 21:39:24.455000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500358940-9a41d6d9-f95d-4878-ba8c-9e76fdaf68f5,,2026-02-07 21:39:18.940000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500376973-3a8c9e76-fdaf-48f5-80c2-c5f5f8b26fc6,,2026-02-07 21:39:36.973000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500389004-68f580c2-c5f5-48b2-afc6-6543bb7c8712,,2026-02-07 21:39:49.004000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500321532-8a63946d-e29a-4715-a294-9a41d6d9f95d,,2026-02-07 21:38:41.532000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=hair&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=hair&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,"1761762460002x434978052003146300, 1769635123521x385801932800474700",false,,,,impression
,ajs-next-1770500394050-80c2c5f5-f8b2-4fc6-a543-bb7c87129638,,2026-02-07 21:39:54.050000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500401495-f8b26fc6-6543-4b7c-8712-9638191a94c0,,2026-02-07 21:40:01.495000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,map_maker,,,button_click
,ajs-next-1770500318553-4da44037-4633-4572-8d34-50ea9867639c,,2026-02-07 21:38:38.553000+00:00,562541f5-798e-4da4-8037-4633d5728d34,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,search,,,button_click
