anonymousId,messageId,name,userId,category,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,event_type
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206988342-4a5260bd-db32-4029-98a9-c086033e0278,business_profile,,profile,2026-03-22 19:16:28.342000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,page
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206976804-2cc62ca5-7005-4897-9b05-9a966cd2ef8b,,,,2026-03-22 19:16:16.804000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744579851707x640487742075829500",true,,,impression
9d5c2cc6-2ca5-4005-9897-db059a966cd2,ajs-next-1774206978337-2ca57005-d897-4b05-9a96-6cd2ef8b6df7,,,,2026-03-22 19:16:18.337000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1744579851707x640487742075829500",true,,,impression
f4eb3b05-157c-41bd-a086-749ddd3cb15f,ajs-next-1774209383307-157c01bd-2086-449d-9d3c-b15fd177fce7,,,,2026-03-22 19:56:23.307000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",True,Android,,,,,,,,"1753982403438x535213824960417500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250",true,,,impression
f4eb3b05-157c-41bd-a086-749ddd3cb15f,ajs-next-1774209383003-e5f4eb3b-0515-4c01-bd20-86749ddd3cb1,index,,index,2026-03-22 19:56:23.003000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
f4eb3b05-157c-41bd-a086-749ddd3cb15f,ajs-next-1774209383298-3b05157c-01bd-4086-b49d-dd3cb15fd177,,,,2026-03-22 19:56:23.298000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",True,Android,,,,,,,,"1753982403438x535213824960417500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1744335958024x226211831616957250",true,,,impression
881cd272-e281-426c-9531-296e138372c1,ajs-next-1774240511532-d272e281-526c-4531-a96e-138372c1bfa8,,,,2026-03-23 04:35:11.532000+00:00,DuckAssistBot/1.2; (+http://duckduckgo.com/duckassistbot.html),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,,,,,,,,"1750436264420x989591292213482400, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1771436045389x658317953644361100",true,,,impression
881cd272-e281-426c-9531-296e138372c1,ajs-next-1774240511527-f3881cd2-72e2-4152-ac95-31296e138372,index,,index,2026-03-23 04:35:11.527000+00:00,DuckAssistBot/1.2; (+http://duckduckgo.com/duckassistbot.html),/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
0d14bb58-db4c-4164-9226-8587d06ad257,ajs-next-1774244810627-bce94ccc-e95d-4f56-8668-b1edd2df0143,business_profile,,profile,2026-03-23 05:46:50.627000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,profile,business_profile,1743549178851x847080663521240200,,,,page
0d14bb58-db4c-4164-9226-8587d06ad257,ajs-next-1774244819871-04ff0678-d024-4e6c-b974-59401e10bf0d,business_profile,,profile,2026-03-23 05:46:59.871000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,page
