userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,location,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,search_text,city,parish,event_type
,2026-06-02 23:32:08.296000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780443128296-4836aa29-9f55-4a2d-ba5b-f84071db604d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/mfm-electrical-services--1763148950401x545361905340972600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mfm-electrical-services--1763148950401x545361905340972600,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,1763148950401x545361905340972600,,,profile,business_profile,/business_profile/mfm-electrical-services--1763148950401x545361905340972600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mfm-electrical-services--1763148950401x545361905340972600,profile,business_profile,,,,,page
,2026-06-02 23:27:45.376000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780442865376-e69f1831-4461-4626-9191-7925d63af2c3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,search,,,,button_click
,2026-06-02 23:27:47.940000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780442867940-35bb2ea4-29cc-410b-8de8-813b966224f7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,"1744397288473x909294892772270800, 1765399408996x262641226191956400, 1763408145585x201322720695875870, 1758312173588x895819358343598700, 1768427614253x929508274229176300, 1744282156200x727555159743162000, 1758147388607x898014240790697700, 1762957766158x632118084948257900, 1749580724532x760028975589297300, 1744175271939x575064790204550460, 1768581853937x610498789092930300, 1768426055630x579798080961828200, 1751402056748x637551618886434600, 1759930025997x126109694575208930, 1746548006831x128230088489826860, 1761044854709x307607562836745150, 1746631267951x741803061642879500, 1744157592334x292550965261606100, 1779223019066x495549806274790700, 1763305551668x997299018011994600, 1777052217878x935579896985562900, 1768844277981x664142917381285000, 1771517879190x523242735258870900, 1753985929691x853149258569598100, 1766011883106x917993758751800300, 1746635677548x343522492232585660, 1749742920378x965836759111504900, 1744743906400x631087870982087000, 1744319857648x144922844539837200, 1764893879099x465248075524681500, 1754927931120x470668069008822300, 1746938798847x931997689495082400, 1747415704843x665338483592092500, 1777042895042x187867473484191420, 1746827109704x963221719337950200, 1744740154739x566945822952470660, 1759153763139x433792388290277000, 1754624056001x759184470890143000, 1777405836126x277715594249416060, 1745533127765x291393362647413700, 1746765568691x979794717919274100, 1746467711533x453074785848415400, 1757355028996x505189727810192200, 1771021914207x198452557005754900, 1747183179554x540122160625888100, 1761919898226x928695665795906700, 1761930377989x951815782791809400, 1757438153395x416809556103947500, 1748389292320x918627677903932400, 1751749348389x952656707958261400, 1747420152884x437771544876149700, 1750784029587x963255839088365200, 1752717497153x537286585580736960, 1748581534531x956271769254002200, 1747184079669x994211808429350800, 1753982403438x535213824960417500, 1760458225389x690604949380638100, 1744748222708x779656090283929300, 1771538218470x758525499484679000, 1750784475796x702583457937545900, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1754949567759x639105313824555300, 1764781838221x716772635359430500, 1763569204895x378265538177280400, 1754505203290x671062062407191900, 1744736810207x919925185055488400, 1744751205492x235134337285239230, 1759423986281x805514757919405700, 1753135741395x558904608479141570, 1750783674403x491887953737125700, 1745273541628x945470626229355500, 1747216018889x770977089491677400, 1763509156539x144450665564595840, 1771003581692x955050931630977700, 1776360294100x840938158936498600, 1751224250248x539537516841198200, 1763255155587x707008769292458900, 1762271200864x775090106640580500, 1771545376609x752763268373144000, 1765001972595x338020444395840100, 1777321143190x321072500270616060, 1764711530894x480989914892320700, 1762364811793x796217509980630800, 1754941249648x796792188496967000, 1744335958024x226211831616957250, 1752182630575x854371423894944000, 1747864432460x772931238395911000, 1777921226784x512595595894430850, 1749068120323x412920063824988600, 1747398900475x598159844147748100, 1771436045389x658317953644361100, 1747848709032x210920410073364830, 1744579851707x640487742075829500, 1771433486472x495156137805681660, 1755271286521x378031808974615550, 1751425811600x127124815802215140, 1750783679107x801419812763124500, 1778709723276x637265650543127800, 1768584016102x834619843946063900, 1744907031541x119079844893356540, 1747221865162x703532834449508000, 1744134674881x127285411168640110, 1762889659042x996969350831174300, 1750423781412x480534435350699700, 1766070455303x639821695383855700, 1764342295066x618134664283571500, 1755621956288x571897163769246900, 1775058462201x523059865418210800, 1755533063776x956164571796881400, 1778678470875x691076180629588500, 1776102250538x198432379819539760, 1769719058268x843927058977011000, 1746855895334x711816173120128000, 1775244057768x699511577684581800, 1744643921578x315333816253624100, 1764963280733x431041418968701760, 1748365021326x105262688542451250, 1750785338983x949958887494882000, 1753465897836x101289632151690960, 1770755356265x111382421474427680, 1765991015203x350068785849064760, 1772482882558x843076024552954900, 1763672237927x725969385673238800, 1752687366861x422755081931784260, 1758568877707x715638242996164100, 1776360466250x658348247885801300, 1761762460002x434978052003146300, 1760118921086x941497076227920600, 1779207002005x542183775914824900, 1745528732739x896561533370513300, 1747163465846x476237095610093000, 1769635123521x385801932800474700, 1747165674437x491901038958021200, 1776373432940x530737443814194940, 1747170561218x640297169073643000, 1772982809798x739419868972941400, 1770152894907x464897480736850900, 1753911193017x504194995643152640, 1744737250347x219277345743008400, 1746843461447x686795565273950000, 1757437593796x460281345015416640, 1747827548541x313848517899538500, 1749057953945x756346430245684600, 1778185404695x597979725335827200, 1774573166178x561429420668618400, 1777042863057x294476376362385400, 1747594874125x270237571814453630, 1779898672007x583448227567234600, 1768238584049x399775147114029200, 1749173974503x736079030141835600, 1745597587022x519433479989605000, 1747185390251x665604546429507900, 1751319669665x621437589169731200, 1757369121056x350487849823425600, 1744260813114x505427712482621440, 1744391553368x301043576290850300, 1744398484109x785674167096991400, 1779371355755x238144527494011940, 1758120880051x675194275556497400, 1744760380914x558772773612561600, 1779564452798x328047204556438640, 1743549178851x847080663521240200, 1776552489781x780158200693874000, 1754081360962x724252535884739300, 1753909381745x872991521395046100, 1770943484557x164806709481949200, 1776210729408x448410210135887360, 1761762406893x958878656538368500, 1743547621069x279645472884266780, 1757720364741x595714121363069200, 1763148950401x545361905340972600, 1751744301621x758526182685981300, 1754084205128x675147807630683600",false,,,,,,,,,,,,,,,impression
,2026-06-02 23:34:59.726000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780443299726-f5cde8b8-e3ae-4a7d-ad4f-8ac6f77d8ff7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/mfm-electrical-services--1763148950401x545361905340972600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mfm-electrical-services--1763148950401x545361905340972600,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,1763148950401x545361905340972600,,,profile,business_profile,/business_profile/mfm-electrical-services--1763148950401x545361905340972600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/mfm-electrical-services--1763148950401x545361905340972600,profile,business_profile,,,,,page
,2026-06-02 23:35:00.646000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780443300646-a5cf0bdf-9c34-40dd-8056-511f31b2937a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,true,sidebar,,,,,,,,,,,,,,impression
,2026-06-02 23:35:00.957000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780443300958-0bdf9c34-f0dd-4056-911f-31b2937a4a9e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,1744335958024x226211831616957250,true,main_list,,,,,,,,,,,,,,impression
,2026-06-02 23:40:13.651000+00:00,f95b8a6d-e0f0-4f33-86d3-8e53dbecd4de,ajs-next-1780443613651-6af26d37-ce64-473d-bfba-f63511eabd83,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/about_us/1780442767178x990084140437818600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1780442767178x990084140437818600,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,about_us,about_us,/about_us/1780442767178x990084140437818600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1780442767178x990084140437818600,about_us,about_us,,,,,page
,2026-06-03 04:30:15.236000+00:00,dafb50c1-b79c-40a4-96d1-a829183eefdf,ajs-next-1780461015236-c4dafb50-c1b7-4ce0-a496-d1a829183eef,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 04:30:15.663000+00:00,dafb50c1-b79c-40a4-96d1-a829183eefdf,ajs-next-1780461015663-50c1b79c-e0a4-46d1-a829-183eefdf77ab,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100",true,,,,,,,,,,,,,,,impression
,2026-06-03 13:01:09.732000+00:00,86c8832e-3d46-4073-ae04-e214661d2e16,ajs-next-1780491669732-6086c883-2e3d-4640-b36e-04e214661d2e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0",/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Microsoft Edge', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",False,Windows,1748389292320x918627677903932400,,,profile,business_profile,/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-pipemaker-1748389292320x918627677903932400,profile,business_profile,,,,,page
,2026-06-03 14:37:52.328000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497472328-491350b0-2b40-4d44-b951-da8834549df0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,"1770943484557x164806709481949200, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,impression
,2026-06-03 15:31:40.218000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500700218-a3a5e7c0-4018-4363-b3d4-7beccf1282f9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,page
,2026-06-03 14:38:08.755000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497488755-50b02b40-5d44-4951-9a88-34549df0a9bf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,,,,,,,,,,search,,,,button_click
,2026-06-03 15:31:33.070000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500693070-66af9bcc-72cd-47db-8d31-0cd72b77a245,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 14:38:13.811000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497493811-0075b4e3-2dc4-4990-b658-bfa9b4bf57a4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 14:38:14.282000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497494282-b4e32dc4-d990-4658-bfa9-b4bf57a4775f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,"1752717497153x537286585580736960, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744579851707x640487742075829500",true,,,,,,,,,,,,,,,impression
,2026-06-03 15:31:40.822000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500700822-4018b363-b3d4-4bec-8f12-82f93d5388f9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,1744579851707x640487742075829500,true,main_list,,,,,,,,,,,,,,impression
,2026-06-03 15:34:28.198000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500868198-b1c9b381-42bc-44a4-8d93-5c1011aa8a66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,"1753374338412x209529915103450200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,impression
,2026-06-03 14:38:10.729000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497490729-a9eaa7fd-bc4e-4001-be45-c03788110117,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=denver%27%3D&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=denver%27%3D&category=,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=denver%27%3D&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=denver%27%3D&category=,search,search,,,,,page
,2026-06-03 15:32:18.556000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500738556-3e47f06f-6484-4785-8675-88778ccaf4da,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,true,sidebar,,,,,,,,,,,,,,impression
,2026-06-03 15:32:35.340000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500755340-7d47edf3-e581-4470-abd7-1841f301a129,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,"1779223019066x495549806274790700, 1743549178851x847080663521240200, 1761930377989x951815782791809400, 1747420152884x437771544876149700, 1754927931120x470668069008822300, 1755533063776x956164571796881400, 1747415704843x665338483592092500, 1778185404695x597979725335827200, 1750783674403x491887953737125700, 1748389292320x918627677903932400, 1745273541628x945470626229355500, 1747184079669x994211808429350800, 1747170561218x640297169073643000, 1744907031541x119079844893356540, 1776210729408x448410210135887360, 1762889659042x996969350831174300, 1746631267951x741803061642879500, 1755621956288x571897163769246900, 1750423781412x480534435350699700, 1745533127765x291393362647413700, 1763672237927x725969385673238800, 1754505203290x671062062407191900, 1744740154739x566945822952470660, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1758568877707x715638242996164100, 1751319669665x621437589169731200, 1778678470875x691076180629588500, 1754081360962x724252535884739300, 1744175271939x575064790204550460, 1751224250248x539537516841198200, 1779207002005x542183775914824900, 1744319857648x144922844539837200, 1752687366861x422755081931784260, 1763148950401x545361905340972600, 1744737250347x219277345743008400, 1776373432940x530737443814194940, 1770152894907x464897480736850900, 1746635677548x343522492232585660, 1762364811793x796217509980630800, 1776360294100x840938158936498600, 1753465897836x101289632151690960, 1763408145585x201322720695875870, 1744282156200x727555159743162000, 1746843461447x686795565273950000, 1777321143190x321072500270616060, 1746548006831x128230088489826860, 1776102250538x198432379819539760, 1770755356265x111382421474427680, 1754949567759x639105313824555300, 1763305551668x997299018011994600, 1758147388607x898014240790697700, 1750784029587x963255839088365200, 1744398484109x785674167096991400, 1744643921578x315333816253624100, 1753911193017x504194995643152640, 1747594874125x270237571814453630, 1768426055630x579798080961828200, 1762271200864x775090106640580500, 1753135741395x558904608479141570, 1747864432460x772931238395911000, 1768844277981x664142917381285000, 1744736810207x919925185055488400, 1744391553368x301043576290850300, 1764711530894x480989914892320700, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1753982403438x535213824960417500, 1775058462201x523059865418210800, 1771003581692x955050931630977700, 1754084205128x675147807630683600, 1747163465846x476237095610093000, 1750436264420x989591292213482400, 1751744301621x758526182685981300, 1760458225389x690604949380638100, 1777921226784x512595595894430850, 1749068120323x412920063824988600, 1747848709032x210920410073364830, 1747216018889x770977089491677400, 1747165674437x491901038958021200, 1774573166178x561429420668618400, 1758120880051x675194275556497400, 1749742920378x965836759111504900, 1751749348389x952656707958261400, 1759930025997x126109694575208930, 1769719058268x843927058977011000, 1763509156539x144450665564595840, 1750783679107x801419812763124500, 1746467711533x453074785848415400, 1757438153395x416809556103947500, 1744157592334x292550965261606100, 1771433486472x495156137805681660, 1765399408996x262641226191956400, 1747827548541x313848517899538500, 1761919898226x928695665795906700, 1768584016102x834619843946063900, 1765991015203x350068785849064760, 1746855895334x711816173120128000, 1764893879099x465248075524681500, 1751402056748x637551618886434600, 1777042863057x294476376362385400, 1753374338412x209529915103450200, 1777042895042x187867473484191420, 1769635123521x385801932800474700, 1746938798847x931997689495082400, 1744579851707x640487742075829500, 1757720364741x595714121363069200, 1757355028996x505189727810192200, 1755271286521x378031808974615550, 1753909381745x872991521395046100, 1761762460002x434978052003146300, 1771021914207x198452557005754900, 1746827109704x963221719337950200, 1772482882558x843076024552954900, 1744743906400x631087870982087000, 1745597587022x519433479989605000, 1765001972595x338020444395840100, 1749173974503x736079030141835600, 1751425811600x127124815802215140, 1777405836126x277715594249416060, 1777052217878x935579896985562900, 1759153763139x433792388290277000, 1763569204895x378265538177280400, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1771545376609x752763268373144000, 1747221865162x703532834449508000, 1778709723276x637265650543127800, 1744397288473x909294892772270800, 1758312173588x895819358343598700, 1747183179554x540122160625888100, 1743547621069x279645472884266780, 1750784475796x702583457937545900, 1744760380914x558772773612561600, 1744134674881x127285411168640110, 1760118921086x941497076227920600, 1748365021326x105262688542451250, 1776552489781x780158200693874000, 1752182630575x854371423894944000, 1779371355755x238144527494011940, 1754624056001x759184470890143000, 1771538218470x758525499484679000, 1753985929691x853149258569598100, 1764963280733x431041418968701760, 1768427614253x929508274229176300, 1775244057768x699511577684581800, 1768238584049x399775147114029200, 1749580724532x760028975589297300, 1776360466250x658348247885801300, 1771517879190x523242735258870900, 1757437593796x460281345015416640, 1761044854709x307607562836745150, 1744751205492x235134337285239230, 1759423986281x805514757919405700, 1757369121056x350487849823425600, 1779898672007x583448227567234600, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1744748222708x779656090283929300, 1768581853937x610498789092930300, 1746765568691x979794717919274100, 1772982809798x739419868972941400, 1745528732739x896561533370513300, 1761762406893x958878656538368500, 1762957766158x632118084948257900, 1754941249648x796792188496967000, 1748581534531x956271769254002200, 1779564452798x328047204556438640, 1747185390251x665604546429507900, 1764781838221x716772635359430500, 1766011883106x917993758751800300, 1766070455303x639821695383855700, 1764342295066x618134664283571500, 1749057953945x756346430245684600",false,,,,,,,,,,,,,,,impression
,2026-06-03 14:37:51.971000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780497471971-6d360b5d-7b49-4350-b02b-405d447951da,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2026-06-03 15:31:33.740000+00:00,360b5d7b-4913-40b0-ab40-5d447951da88,ajs-next-1780500693740-72cd67db-4d31-4cd7-ab77-a245beef77c3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,macOS,"1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200",true,,,,,,,,,,,,,,,impression
