messageId,anonymousId,originalTimestamp,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,location,button_name,search_text,event_type
ajs-next-1787152386929-cf243395-a6a3-4e97-a2a8-9a02ca0f05d0,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:06.929000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=professional-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1750423781412x480534435350699700, 1751224250248x539537516841198200, 1744260813114x505427712482621440, 1747170561218x640297169073643000, 1750784029587x963255839088365200, 1746827109704x963221719337950200, 1744737250347x219277345743008400, 1751319669665x621437589169731200, 1743547621069x279645472884266780, 1746635677548x343522492232585660, 1744397288473x909294892772270800, 1744391553368x301043576290850300, 1747848709032x210920410073364830, 1747163465846x476237095610093000, 1744282156200x727555159743162000, 1747864432460x772931238395911000, 1744643921578x315333816253624100, 1744751205492x235134337285239230, 1749580724532x760028975589297300, 1744134674881x127285411168640110, 1744398484109x785674167096991400, 1747827548541x313848517899538500, 1744175271939x575064790204550460, 1750785338983x949958887494882000, 1748581534531x956271769254002200",false,,,,,,,,,,,,,impression
ajs-next-1787152407854-aacf16e6-3ade-4f54-be8f-f19970d29d75,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:27.854000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=religious-goods-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=religious-goods-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152426450-b5293a88-a2dd-4bd5-b2ff-558c017f2455,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:46.450000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152385996-d216d377-24fb-4f24-b395-a6a37e9722a8,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:05.996000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=professional-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=professional-services,search,search,,,,page
ajs-next-1787152418399-1e292fba-a0b8-4042-a252-b5293a88a2dd,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:38.399000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=home-local-services,search,search,,,,page
ajs-next-1787152418702-2fbaa0b8-a042-4252-b529-3a88a2ddebd5,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:38.702000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=home-local-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=home-local-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152027242-ca831ec2-2603-4152-b27d-9ca3c0c28220,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:07.242000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152431017-c99b0276-721c-4199-815d-a5a023aaf5ca,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:51.017000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1744335958024x226211831616957250, 1746843461447x686795565273950000, 1745533127765x291393362647413700, 1745597587022x519433479989605000, 1744319857648x144922844539837200, 1750436264420x989591292213482400",false,,,,,,,,,,,,,impression
ajs-next-1787152408159-16e63ade-bf54-4e8f-b199-70d29d75a19b,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:28.159000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=religious-goods-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=religious-goods-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152415175-52cf1e29-2fba-40b8-a042-a252b5293a88,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:35.175000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=construction-trades,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1749742920378x965836759111504900, 1744579851707x640487742075829500, 1746467711533x453074785848415400, 1745273541628x945470626229355500, 1744760380914x558772773612561600",false,,,,,,,,,,,,,impression
ajs-next-1787152166768-6f7744db-7a85-4ba3-93e4-bde6ca7d491f,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:09:26.768000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,,1771545376609x752763268373144000,,business_profile,profile,/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,profile,business_profile,,,,page
ajs-next-1787152102229-72a0a31e-5809-444a-9971-df5ac3da760e,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:08:22.229000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,,,,1757355028996x505189727810192200,,business_profile,profile,/business_profile/grace-galligan-llc-1757355028996x505189727810192200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grace-galligan-llc-1757355028996x505189727810192200,profile,business_profile,,,,page
ajs-next-1787152027847-26032152-727d-4ca3-80c2-82200a0a3346,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:07.847000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,"1779223019066x495549806274790700, 1764342295066x618134664283571500, 1757355028996x505189727810192200, 1781830336957x808577548450478500, 1746843461447x686795565273950000, 1744907031541x119079844893356540, 1745597587022x519433479989605000, 1778185404695x597979725335827200, 1781791909727x427924501831676600, 1771021914207x198452557005754900, 1751402056748x637551618886434600, 1744736810207x919925185055488400, 1744743906400x631087870982087000, 1766070455303x639821695383855700, 1758568877707x715638242996164100, 1748365021326x105262688542451250, 1760118921086x941497076227920600, 1754949567759x639105313824555300, 1747163465846x476237095610093000, 1763569204895x378265538177280400, 1748389292320x918627677903932400, 1752182630575x854371423894944000, 1777921226784x512595595894430850, 1770755356265x111382421474427680, 1750784475796x702583457937545900, 1768427614253x929508274229176300, 1764711530894x480989914892320700, 1768844277981x664142917381285000, 1761044854709x307607562836745150, 1747170561218x640297169073643000, 1750423781412x480534435350699700, 1744319857648x144922844539837200, 1762889659042x996969350831174300, 1754941249648x796792188496967000, 1771545376609x752763268373144000, 1763509156539x144450665564595840, 1746467711533x453074785848415400, 1744737250347x219277345743008400, 1762364811793x796217509980630800, 1745533127765x291393362647413700, 1748581534531x956271769254002200, 1746548006831x128230088489826860, 1783629215270x470942340385689600, 1762271200864x775090106640580500, 1744260813114x505427712482621440, 1776210729408x448410210135887360, 1783603380895x646194509208660700, 1753465897836x101289632151690960, 1751744301621x758526182685981300, 1771538218470x758525499484679000, 1769635123521x385801932800474700, 1758147388607x898014240790697700, 1769719058268x843927058977011000, 1758120880051x675194275556497400, 1779898672007x583448227567234600, 1755271286521x378031808974615550, 1753985929691x853149258569598100, 1763305551668x997299018011994600, 1765001972595x338020444395840100, 1750783679107x801419812763124500, 1747184079669x994211808429350800, 1744282156200x727555159743162000, 1785949295783x548744299333027400, 1749068120323x412920063824988600, 1777042895042x187867473484191420, 1774573166178x561429420668618400, 1749580724532x760028975589297300, 1747221865162x703532834449508000, 1757720364741x595714121363069200, 1786064042259x692870208226282400, 1747165674437x491901038958021200, 1752687366861x422755081931784260",false,,,,,,,,,,,,,impression
ajs-next-1787152108895-08adba47-765e-4043-9fee-43cd6b29b960,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:08:28.895000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,"1766070455303x639821695383855700, 1763509156539x144450665564595840, 1760118921086x941497076227920600, 1754949567759x639105313824555300, 1747170561218x640297169073643000, 1745533127765x291393362647413700, 1774573166178x561429420668618400, 1744282156200x727555159743162000, 1778185404695x597979725335827200, 1750784475796x702583457937545900, 1751744301621x758526182685981300, 1785949295783x548744299333027400, 1757720364741x595714121363069200, 1752182630575x854371423894944000, 1744743906400x631087870982087000, 1753985929691x853149258569598100, 1754941249648x796792188496967000, 1757355028996x505189727810192200, 1768427614253x929508274229176300, 1749580724532x760028975589297300, 1753465897836x101289632151690960, 1777921226784x512595595894430850, 1749068120323x412920063824988600, 1763305551668x997299018011994600, 1764342295066x618134664283571500, 1762889659042x996969350831174300, 1777042895042x187867473484191420, 1781791909727x427924501831676600, 1764711530894x480989914892320700, 1744737250347x219277345743008400, 1746548006831x128230088489826860, 1747221865162x703532834449508000, 1744907031541x119079844893356540, 1769635123521x385801932800474700, 1781830336957x808577548450478500, 1750423781412x480534435350699700, 1783603380895x646194509208660700, 1744260813114x505427712482621440, 1768844277981x664142917381285000, 1746467711533x453074785848415400, 1776210729408x448410210135887360, 1751402056748x637551618886434600, 1771021914207x198452557005754900, 1762271200864x775090106640580500, 1747163465846x476237095610093000, 1761044854709x307607562836745150, 1769719058268x843927058977011000, 1747165674437x491901038958021200, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1748581534531x956271769254002200, 1748389292320x918627677903932400, 1763569204895x378265538177280400, 1779223019066x495549806274790700, 1745597587022x519433479989605000, 1771545376609x752763268373144000, 1748365021326x105262688542451250, 1755271286521x378031808974615550, 1744736810207x919925185055488400, 1746843461447x686795565273950000, 1765001972595x338020444395840100, 1758147388607x898014240790697700, 1779898672007x583448227567234600, 1771538218470x758525499484679000, 1744319857648x144922844539837200, 1758568877707x715638242996164100, 1752687366861x422755081931784260, 1762364811793x796217509980630800, 1783629215270x470942340385689600, 1770755356265x111382421474427680, 1747184079669x994211808429350800, 1786064042259x692870208226282400",false,,,,,,,,,,,,,impression
ajs-next-1787152402036-adeaab54-46cf-4bd0-9b16-aacf16e63ade,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:22.036000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,search,search,,,,page
ajs-next-1787152426147-a252b529-3a88-42dd-abd5-b2ff558c017f,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:46.147000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=food-hospitality,search,search,,,,page
ajs-next-1787152360297-681fa95d-11cb-4f75-815c-780efc7e5eed,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:12:40.297000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,https://bubble.io/,?debug_mode=true,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test?debug_mode=true,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,index,index,/version-test,https://bubble.io/,?debug_mode=true,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test?debug_mode=true,index,index,,,,page
ajs-next-1787152411475-f19970d2-9d75-419b-8844-52cf1e292fba,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:31.475000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152410869-bf547e8f-f199-40d2-9d75-a19b884452cf,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:30.869000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=education-formation,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=education-formation,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=education-formation,search,search,,,,page
ajs-next-1787152037980-2152727d-9ca3-40c2-8220-0a0a3346e068,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:17.980000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,1744907031541x119079844893356540,false,,,,,,,,,,,profile_arrow,,button_click
ajs-next-1787152388260-3395a6a3-7e97-42a8-9a02-ca0f05d0257d,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:08.260000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=family-community-life,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=family-community-life,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,,search,search,/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=family-community-life,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=family-community-life,search,search,,,,page
ajs-next-1787152386620-24fbcf24-3395-46a3-be97-22a89a02ca0f,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:06.620000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=professional-services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=professional-services,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152427060-a2ddebd5-b2ff-458c-817f-2455fb76f56b,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:47.060000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=food-hospitality,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=food-hospitality,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1743549178851x847080663521240200,false,,,,,,,,,,,,,impression
ajs-next-1787152432239-415da5a0-23aa-45ca-9ba5-d10ca1ee485f,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:52.239000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=shopping-retail,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=shopping-retail,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,"1748389292320x918627677903932400, 1747415704843x665338483592092500, 1746855895334x711816173120128000, 1747184079669x994211808429350800",false,,,,,,,,,,,,,impression
ajs-next-1787152024983-694a0330-ee89-4d5d-9de7-072b3c4cf98f,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:07:04.983000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,search,,button_click
ajs-next-1787152360614-a95d11cb-1f75-415c-b80e-fc7e5eedd62f,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:12:40.614000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test,https://bubble.io/,?debug_mode=true,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test?debug_mode=true,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,,,,impression
ajs-next-1787152414857-884452cf-1e29-4fba-a0b8-a042a252b529,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:34.857000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=construction-trades,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=construction-trades,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,1760648653645x114408415368440820,true,,,,,,,,,,main_list,,,impression
ajs-next-1787152005492-a2022ccb-54cf-4d69-8a03-30ee891d5d5d,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:06:45.492000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,page
ajs-next-1787152402343-ab5446cf-9bd0-4b16-aacf-16e63adebf54,ef8ccfc9-4eef-46d8-ba22-d9a346d4662d,2026-08-19 15:13:22.343000+00:00,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",/version-test/search,https://coloradocatholicbusinessdirectory.com/,?debug_mode=true&category=arts-media-publishing,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/version-test/search?debug_mode=true&category=arts-media-publishing,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Windows,,true,,,,,,,,,,sidebar,,,impression
ajs-next-1787152005928-cf0d694a-0330-4e89-9d5d-5de7072b3c4c,022ccb54-cf0d-494a-8330-ee891d5d5de7,2026-08-19 15:06:45.928000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744643921578x315333816253624100, 1781830336957x808577548450478500, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744579851707x640487742075829500",true,,,,,,,,,,,,,impression
