category,name,originalTimestamp,messageId,userId,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,search_text,city,parish,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
about_us,about_us,2026-02-16 12:27:03.286000+00:00,ajs-next-1771244823287-3fde3c7e-e875-4eae-a825-33e5a4896df0,,de3c7ee8-75ee-4ee8-a533-e5a4896df068,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,/about_us/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,about_us,about_us,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'HeadlessChrome', 'version': '144'}]",False,Windows,page
start,start,2026-02-16 14:41:22.523000+00:00,ajs-next-1771252882523-9534731a-96bb-407b-be68-5186cec86a23,,34731a96-bb90-4bbe-a851-86cec86a2343,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,,,,,,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,page
,,2026-02-16 15:19:17.066000+00:00,ajs-next-1771255157066-76d0cd27-a6b7-4f48-8b52-b334c9a99d7d,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,sidebar,true,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,impression
,,2026-02-16 15:19:17.670000+00:00,ajs-next-1771255157670-a6b7ef48-8b52-4334-89a9-9d7da1483d01,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,"1747184079669x994211808429350800, 1751425811600x127124815802215140, 1757437593796x460281345015416640, 1763509156539x144450665564595840, 1753982403438x535213824960417500, 1750783679107x801419812763124500, 1771003581692x955050931630977700, 1748365021326x105262688542451250, 1746827109704x963221719337950200, 1751224250248x539537516841198200, 1749068120323x412920063824988600, 1748389292320x918627677903932400, 1753465897836x101289632151690960, 1754084205128x675147807630683600, 1747594874125x270237571814453630, 1745273541628x945470626229355500, 1770943484557x164806709481949200, 1763569204895x378265538177280400, 1757369121056x350487849823425600, 1747415704843x665338483592092500, 1763305551668x997299018011994600, 1761044854709x307607562836745150, 1762271200864x775090106640580500, 1744736810207x919925185055488400, 1744579851707x640487742075829500, 1764781838221x716772635359430500, 1758568877707x715638242996164100, 1766070455303x639821695383855700, 1754624056001x759184470890143000, 1744397288473x909294892772270800, 1752687366861x422755081931784260, 1751319669665x621437589169731200, 1754081360962x724252535884739300, 1747827548541x313848517899538500, 1746855895334x711816173120128000, 1750783674403x491887953737125700, 1763408145585x201322720695875870, 1761919898226x928695665795906700, 1751402056748x637551618886434600, 1761762460002x434978052003146300, 1768427614253x929508274229176300, 1744319857648x144922844539837200, 1765991015203x350068785849064760, 1764893879099x465248075524681500, 1751749348389x952656707958261400, 1768844277981x664142917381285000, 1745597587022x519433479989605000, 1757355028996x505189727810192200, 1768426055630x579798080961828200, 1747163465846x476237095610093000, 1744157592334x292550965261606100, 1755271286521x378031808974615550, 1754505203290x671062062407191900, 1747848709032x210920410073364830, 1762364811793x796217509980630800, 1746635677548x343522492232585660, 1744391553368x301043576290850300, 1752717497153x537286585580736960, 1747170561218x640297169073643000, 1747420152884x437771544876149700, 1768238584049x399775147114029200, 1766011883106x917993758751800300, 1747165674437x491901038958021200, 1750785338983x949958887494882000, 1761762406893x958878656538368500, 1753135741395x558904608479141570, 1769719058268x843927058977011000, 1747398900475x598159844147748100, 1747183179554x540122160625888100, 1744134674881x127285411168640110, 1770152894907x464897480736850900, 1747216018889x770977089491677400, 1744740154739x566945822952470660, 1750423781412x480534435350699700, 1753909381745x872991521395046100, 1758120880051x675194275556497400, 1746843461447x686795565273950000, 1744335958024x226211831616957250, 1749057953945x756346430245684600, 1744175271939x575064790204550460, 1765001972595x338020444395840100, 1760458225389x690604949380638100, 1744743906400x631087870982087000, 1744260813114x505427712482621440, 1757438153395x416809556103947500, 1757720364741x595714121363069200, 1749173974503x736079030141835600, 1763672237927x725969385673238800, 1746631267951x741803061642879500, 1758147388607x898014240790697700, 1753374338412x209529915103450200, 1769635123521x385801932800474700, 1744751205492x235134337285239230, 1763148950401x545361905340972600, 1765399408996x262641226191956400, 1746938798847x931997689495082400, 1743547621069x279645472884266780, 1768581853937x610498789092930300, 1753985929691x853149258569598100, 1749580724532x760028975589297300, 1748581534531x956271769254002200, 1745528732739x896561533370513300, 1744748222708x779656090283929300, 1764963280733x431041418968701760, 1744282156200x727555159743162000, 1759423986281x805514757919405700, 1746467711533x453074785848415400, 1754927931120x470668069008822300, 1760118921086x941497076227920600, 1749742920378x965836759111504900, 1750784029587x963255839088365200, 1746765568691x979794717919274100, 1764342295066x618134664283571500, 1759153763139x433792388290277000, 1761930377989x951815782791809400, 1744737250347x219277345743008400, 1762957766158x632118084948257900, 1750436264420x989591292213482400, 1746548006831x128230088489826860, 1755533063776x956164571796881400, 1762889659042x996969350831174300, 1764711530894x480989914892320700, 1751744301621x758526182685981300, 1747864432460x772931238395911000, 1744760380914x558772773612561600, 1745533127765x291393362647413700, 1747221865162x703532834449508000, 1744907031541x119079844893356540, 1770755356265x111382421474427680, 1768584016102x834619843946063900, 1744643921578x315333816253624100, 1747185390251x665604546429507900, 1758312173588x895819358343598700, 1744398484109x785674167096991400, 1763255155587x707008769292458900, 1755621956288x571897163769246900, 1752182630575x854371423894944000, 1754941249648x796792188496967000, 1759930025997x126109694575208930, 1753911193017x504194995643152640, 1771021914207x198452557005754900, 1750784475796x702583457937545900, 1754949567759x639105313824555300, 1743549178851x847080663521240200",,false,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,impression
,,2026-02-16 15:19:13.590000+00:00,ajs-next-1771255153590-2255a08c-895a-499f-a2c7-a96f5ef0c593,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250",,true,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,impression
,,2026-02-16 15:19:13.591000+00:00,ajs-next-1771255153591-a08c895a-d99f-42c7-a96f-5ef0c593fe1d,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250",,true,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,impression
index,index,2026-02-16 15:19:13.183000+00:00,ajs-next-1771255153183-00612255-a08c-495a-999f-e2c7a96f5ef0,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,page
,,2026-02-16 15:19:17.367000+00:00,ajs-next-1771255157367-cd27a6b7-ef48-4b52-b334-c9a99d7da148,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1743549178851x847080663521240200,main_list,true,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,impression
search,search,2026-02-16 15:19:16.764000+00:00,ajs-next-1771255156764-cedb76d0-cd27-46b7-af48-8b52b334c9a9,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,page
profile,business_profile,2026-02-16 15:19:25.021000+00:00,ajs-next-1771255165021-93ccd83f-42c6-4515-9e70-b52f28044a6a,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,profile,business_profile,1747184079669x994211808429350800,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,page
,,2026-02-16 15:19:40.318000+00:00,ajs-next-1771255180318-d83f42c6-f515-4e70-b52f-28044a6a1dc2,1743547621069x279645472884266780,4afaca51-6fac-4730-9069-ac8f92734313,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,,,,,,,,1747184079669x994211808429350800,,,visit_website,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,macOS,button_click
,,2026-02-16 19:22:14.884000+00:00,ajs-next-1771269734884-1ee0a9e8-bfec-449e-8fca-12d91716d43f,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,"1753985929691x853149258569598100, 1744743906400x631087870982087000, 1745597587022x519433479989605000, 1768844277981x664142917381285000, 1751744301621x758526182685981300, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1750436264420x989591292213482400, 1747184079669x994211808429350800, 1766070455303x639821695383855700, 1744260813114x505427712482621440, 1744319857648x144922844539837200, 1748581534531x956271769254002200, 1744282156200x727555159743162000, 1769635123521x385801932800474700, 1751402056748x637551618886434600, 1748389292320x918627677903932400, 1744907031541x119079844893356540, 1749580724532x760028975589297300, 1755271286521x378031808974615550, 1770755356265x111382421474427680, 1750783679107x801419812763124500, 1747170561218x640297169073643000, 1747221865162x703532834449508000, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1745533127765x291393362647413700, 1747163465846x476237095610093000, 1750423781412x480534435350699700, 1746843461447x686795565273950000, 1764342295066x618134664283571500, 1754941249648x796792188496967000, 1744736810207x919925185055488400, 1762271200864x775090106640580500, 1757720364741x595714121363069200, 1762364811793x796217509980630800, 1760118921086x941497076227920600, 1746467711533x453074785848415400, 1763569204895x378265538177280400, 1749068120323x412920063824988600, 1762889659042x996969350831174300, 1763509156539x144450665564595840, 1761044854709x307607562836745150, 1747165674437x491901038958021200, 1750784475796x702583457937545900, 1771021914207x198452557005754900, 1768427614253x929508274229176300, 1754949567759x639105313824555300, 1753465897836x101289632151690960, 1744737250347x219277345743008400, 1746548006831x128230088489826860, 1758568877707x715638242996164100, 1758120880051x675194275556497400, 1764711530894x480989914892320700, 1758147388607x898014240790697700, 1765001972595x338020444395840100",,false,,,,,,,,impression
,,2026-02-16 19:22:14.259000+00:00,ajs-next-1771269734259-80459750-506b-4bd4-9631-1ee0a9e8bfec,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,sidebar,true,,,,,,,,impression
search,search,2026-02-16 19:22:13.945000+00:00,ajs-next-1771269733945-da1350ce-269b-4045-9750-506bcbd4d631,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,,,,page
,,2026-02-16 19:22:44.268000+00:00,ajs-next-1771269764268-a9e8bfec-649e-4fca-92d9-1716d43fe832,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,map_maker,,,,,,,button_click
Other,,2026-02-16 19:22:11.675000+00:00,ajs-next-1771269731675-28c141f7-8ec3-4a64-9f29-355302380d29,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,search
,,2026-02-16 19:22:14.261000+00:00,ajs-next-1771269734261-9750506b-cbd4-4631-9ee0-a9e8bfec649e,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,1750436264420x989591292213482400,main_list,true,,,,,,,,impression
,,2026-02-16 19:21:53.985000+00:00,ajs-next-1771269713985-a254bb74-28c1-41f7-8ec3-2a649f293553,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,true,,,,,,,,impression
index,index,2026-02-16 19:21:53.682000+00:00,ajs-next-1771269713682-26d0da8f-24a2-44bb-b428-c141f78ec32a,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
,,2026-02-16 19:22:14.477000+00:00,ajs-next-1771269734477-506bcbd4-d631-4ee0-a9e8-bfec649e4fca,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,"1753985929691x853149258569598100, 1744743906400x631087870982087000, 1745597587022x519433479989605000, 1768844277981x664142917381285000, 1751744301621x758526182685981300, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1750436264420x989591292213482400, 1747184079669x994211808429350800, 1766070455303x639821695383855700, 1744260813114x505427712482621440, 1744319857648x144922844539837200, 1748581534531x956271769254002200, 1744282156200x727555159743162000, 1769635123521x385801932800474700, 1751402056748x637551618886434600, 1748389292320x918627677903932400, 1744907031541x119079844893356540, 1749580724532x760028975589297300, 1755271286521x378031808974615550, 1770755356265x111382421474427680, 1750783679107x801419812763124500, 1747170561218x640297169073643000, 1747221865162x703532834449508000, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1745533127765x291393362647413700, 1747163465846x476237095610093000, 1750423781412x480534435350699700, 1746843461447x686795565273950000, 1764342295066x618134664283571500, 1754941249648x796792188496967000, 1744736810207x919925185055488400, 1762271200864x775090106640580500, 1757720364741x595714121363069200, 1762364811793x796217509980630800, 1760118921086x941497076227920600, 1746467711533x453074785848415400, 1763569204895x378265538177280400, 1749068120323x412920063824988600, 1762889659042x996969350831174300, 1763509156539x144450665564595840, 1761044854709x307607562836745150, 1747165674437x491901038958021200, 1750784475796x702583457937545900, 1771021914207x198452557005754900, 1768427614253x929508274229176300, 1754949567759x639105313824555300, 1753465897836x101289632151690960, 1744737250347x219277345743008400, 1746548006831x128230088489826860, 1758568877707x715638242996164100, 1758120880051x675194275556497400, 1764711530894x480989914892320700, 1758147388607x898014240790697700, 1765001972595x338020444395840100",,false,,,,,,,,impression
,,2026-02-16 19:22:11.364000+00:00,ajs-next-1771269731364-bb7428c1-41f7-4ec3-aa64-9f2935530238,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,search,,,,,,,button_click
,,2026-02-16 19:22:13.946000+00:00,ajs-next-1771269733946-50ce269b-8045-4750-906b-cbd4d6311ee0,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,sidebar,true,,,,,,,,impression
,,2026-02-16 19:22:14.164000+00:00,ajs-next-1771269734164-269b8045-9750-406b-8bd4-d6311ee0a9e8,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,1750436264420x989591292213482400,main_list,true,,,,,,,,impression
,,2026-02-16 19:21:53.682000+00:00,ajs-next-1771269713682-8f24a254-bb74-48c1-81f7-8ec32a649f29,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1753374338412x209529915103450200",,true,,,,,,,,impression
,,2026-02-16 19:22:14.569000+00:00,ajs-next-1771269734569-cbd4d631-1ee0-49e8-bfec-649e4fca12d9,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,1750436264420x989591292213482400,main_list,true,,,,,,,,impression
,,2026-02-16 19:22:14.570000+00:00,ajs-next-1771269734570-d6311ee0-a9e8-4fec-a49e-4fca12d91716,,d0da8f24-a254-4b74-a8c1-41f78ec32a64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,"1753985929691x853149258569598100, 1744743906400x631087870982087000, 1745597587022x519433479989605000, 1768844277981x664142917381285000, 1751744301621x758526182685981300, 1769719058268x843927058977011000, 1763305551668x997299018011994600, 1750436264420x989591292213482400, 1747184079669x994211808429350800, 1766070455303x639821695383855700, 1744260813114x505427712482621440, 1744319857648x144922844539837200, 1748581534531x956271769254002200, 1744282156200x727555159743162000, 1769635123521x385801932800474700, 1751402056748x637551618886434600, 1748389292320x918627677903932400, 1744907031541x119079844893356540, 1749580724532x760028975589297300, 1755271286521x378031808974615550, 1770755356265x111382421474427680, 1750783679107x801419812763124500, 1747170561218x640297169073643000, 1747221865162x703532834449508000, 1757355028996x505189727810192200, 1752687366861x422755081931784260, 1752182630575x854371423894944000, 1748365021326x105262688542451250, 1745533127765x291393362647413700, 1747163465846x476237095610093000, 1750423781412x480534435350699700, 1746843461447x686795565273950000, 1764342295066x618134664283571500, 1754941249648x796792188496967000, 1744736810207x919925185055488400, 1762271200864x775090106640580500, 1757720364741x595714121363069200, 1762364811793x796217509980630800, 1760118921086x941497076227920600, 1746467711533x453074785848415400, 1763569204895x378265538177280400, 1749068120323x412920063824988600, 1762889659042x996969350831174300, 1763509156539x144450665564595840, 1761044854709x307607562836745150, 1747165674437x491901038958021200, 1750784475796x702583457937545900, 1771021914207x198452557005754900, 1768427614253x929508274229176300, 1754949567759x639105313824555300, 1753465897836x101289632151690960, 1744737250347x219277345743008400, 1746548006831x128230088489826860, 1758568877707x715638242996164100, 1758120880051x675194275556497400, 1764711530894x480989914892320700, 1758147388607x898014240790697700, 1765001972595x338020444395840100",,false,,,,,,,,impression
profile,business_profile,2026-02-16 20:25:25.604000+00:00,ajs-next-1771273525604-8bd3c11b-1dd2-4edf-91d9-04cdc4109447,,d3c11b1d-d2be-4f51-9904-cdc4109447d4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,profile,business_profile,1761762406893x958878656538368500,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Linux,page
profile,business_profile,2026-02-16 20:25:34.155000+00:00,ajs-next-1771273534155-b4fef648-6480-4f95-bb08-508fe4f4e657,,fef64864-802f-453b-8850-8fe4f4e657e9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/achieve-mortgage-solutions-1761762406893x958878656538368500,profile,business_profile,1761762406893x958878656538368500,,,,,,,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Linux,page
