userId,originalTimestamp,messageId,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,location,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,button_name,city,search_text,parish,event_type
,2025-10-16 02:36:18.969000+00:00,ajs-next-1760582178969-d8fa04aa-e526-4dfd-8efc-c8fa95ad5200,e7c01e52-6e50-4834-90bb-2e6170af0d52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,,,,1750784475796x702583457937545900,,,business_profile,profile,/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,profile,business_profile,,,,,page
,2025-10-16 04:21:19.343000+00:00,ajs-next-1760588479343-cf9765e6-0e09-41f0-9401-e0b044096c34,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250",,true,,,,,,,,,,,,,,impression
,2025-10-16 04:20:30.337000+00:00,ajs-next-1760588430337-611914e9-e1bd-47b0-b8de-5807d550d787,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2025-10-16 04:20:54.886000+00:00,ajs-next-1760588454886-3e8ad84e-4b61-47ea-afb1-70668acdd007,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,1752717497153x537286585580736960,main_list,true,,,,,,,,,,,,,,impression
,2025-10-16 04:20:55.194000+00:00,ajs-next-1760588455194-d84e4b61-e7ea-4fb1-b066-8acdd007feb1,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,"1754084205128x675147807630683600, 1744397288473x909294892772270800, 1743547361284x291138005899707260, 1757437593796x460281345015416640, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744643921578x315333816253624100, 1752717497153x537286585580736960, 1754081360962x724252535884739300, 1757438153395x416809556103947500",,false,,,,,,,,,,,,,,impression
,2025-10-16 04:21:18.852000+00:00,ajs-next-1760588478852-1789cf97-65e6-4e09-a1f0-5401e0b04409,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,page
,2025-10-16 04:20:30.737000+00:00,ajs-next-1760588430737-e9e1bdd7-b078-4e58-87d5-50d787649e28,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,true,,,,,,,,,,,,,,impression
,2025-10-16 04:20:54.580000+00:00,ajs-next-1760588454580-fd723e8a-d84e-4b61-a7ea-2fb170668acd,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,sidebar,true,,,,,,,,,,,,,,impression
,2025-10-16 04:20:30.739000+00:00,ajs-next-1760588430739-bdd7b078-de58-47d5-90d7-87649e282eae,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,true,,,,,,,,,,,,,,impression
,2025-10-16 04:20:52.298000+00:00,ajs-next-1760588452298-b078de58-07d5-40d7-8764-9e282eae671e,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,search,,,,button_click
,2025-10-16 04:20:54.275000+00:00,ajs-next-1760588454275-a432fd72-3e8a-484e-8b61-e7ea2fb17066,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,search,search,,,,,page
,2025-10-16 04:20:52.609000+00:00,ajs-next-1760588452609-de5807d5-50d7-4764-9e28-2eae671ee73b,1914e9e1-bdd7-4078-9e58-07d550d78764,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,Marketing/B2B,,,,,,,,,,,,search
