userId,messageId,name,anonymousId,originalTimestamp,category,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,location,button_name,city,search_text,parish,event_type
,ajs-next-1770247094104-9848f61c-9121-4e52-b82b-e7d98425411a,business_profile,eab4a8b7-b432-4e9c-82f4-896a39963528,2026-02-04 23:18:14.104000+00:00,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,,,,,,,page
,ajs-next-1770247590237-34f4cf4c-4c09-497c-8ebc-8e470201abca,,309d0cf9-f21e-44b0-82de-282d0cc30bd5,2026-02-04 23:26:30.237000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,,true,,,,,,impression
,ajs-next-1770247082711-afeab4a8-b7b4-421e-9c82-f4896a399635,business_profile,eab4a8b7-b432-4e9c-82f4-896a39963528,2026-02-04 23:18:02.711000+00:00,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,,,,page
,ajs-next-1770247088098-1ac8ba55-f592-4daa-ba0d-650bd4bd466b,business_profile,eab4a8b7-b432-4e9c-82f4-896a39963528,2026-02-04 23:18:08.098000+00:00,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,,,,,,,page
,ajs-next-1770247108105-16e1e054-a6b7-4402-a073-cb228b15682d,start,eab4a8b7-b432-4e9c-82f4-896a39963528,2026-02-04 23:18:28.105000+00:00,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,page
,ajs-next-1770247590235-7cb534f4-cf4c-4c09-a97c-4ebc8e470201,index,309d0cf9-f21e-44b0-82de-282d0cc30bd5,2026-02-04 23:26:30.235000+00:00,index,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
,ajs-next-1770247591198-cf4c4c09-a97c-4ebc-8e47-0201abca3159,,309d0cf9-f21e-44b0-82de-282d0cc30bd5,2026-02-04 23:26:31.198000+00:00,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Safari/605.1.15",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"1743549178851x847080663521240200, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1752717497153x537286585580736960",,,true,,,,,,impression
,ajs-next-1770257928814-d1d402fa-fa86-450c-a3d5-4fa10417405f,start,02ec32da-1721-4525-aa32-923c118c936d,2026-02-05 02:18:48.814000+00:00,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,page
,ajs-next-1770257913246-74d8168e-738e-42f3-9390-e6ddcc647e27,business_profile,02ec32da-1721-4525-aa32-923c118c936d,2026-02-05 02:18:33.246000+00:00,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/office-rebel-freelance-secretary-1752717497153x537286585580736960,1752717497153x537286585580736960,profile,business_profile,,,,,,,page
,ajs-next-1770257909650-f502ec32-da17-41a5-a5ea-32923c118c93,business_profile,02ec32da-1721-4525-aa32-923c118c936d,2026-02-05 02:18:29.650000+00:00,profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,1744579851707x640487742075829500,profile,business_profile,,,,,,,page
