anonymousId,originalTimestamp,category,messageId,userId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,event_type
7a787122-f322-4e6c-93fe-d8545db0e10e,2026-07-04 16:17:09.344000+00:00,profile,ajs-next-1783181829344-b15b5f16-d4ea-4500-9297-71f55071f5c6,1744398484109x785674167096991400,business_profile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/business_profile/matt-mansfield-realtor-with-remax-professionals,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mansfield-realtor-with-remax-professionals,/business_profile/matt-mansfield-realtor-with-remax-professionals,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/matt-mansfield-realtor-with-remax-professionals,1744398484109x785674167096991400,profile,business_profile,,,,,page
2e5d199b-d67b-48de-a36b-2b62229be189,2026-07-04 22:43:14.238000+00:00,,ajs-next-1783204994238-199bd67b-b8de-436b-ab62-229be189780b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500",,,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,true,impression
2e5d199b-d67b-48de-a36b-2b62229be189,2026-07-04 22:43:14.230000+00:00,index,ajs-next-1783204994230-172e5d19-9bd6-4bb8-9e23-6b2b62229be1,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,,page
2e5d199b-d67b-48de-a36b-2b62229be189,2026-07-04 22:43:14.907000+00:00,,ajs-next-1783204994907-d67bb8de-236b-4b62-a29b-e189780bf7d9,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1744643921578x315333816253624100, 1781830336957x808577548450478500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1770943484557x164806709481949200, 1753982403438x535213824960417500",,,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",False,Windows,true,impression
e993bebb-dcb1-4ce3-822b-7969b79e92ab,2026-07-06 03:26:44.083000+00:00,index,ajs-next-1783308404083-c80976f3-1dbd-4512-bdbc-d42287b0daa9,,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,page
e993bebb-dcb1-4ce3-822b-7969b79e92ab,2026-07-06 03:26:44.085000+00:00,,ajs-next-1783308404085-76f31dbd-1512-4dbc-9422-87b0daa9d274,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744643921578x315333816253624100, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1781830336957x808577548450478500, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,,,,true,impression
e993bebb-dcb1-4ce3-822b-7969b79e92ab,2026-07-06 03:26:44.390000+00:00,,ajs-next-1783308404390-1dbd1512-fdbc-4422-87b0-daa9d274509b,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744643921578x315333816253624100, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1781830336957x808577548450478500, 1744579851707x640487742075829500, 1750436264420x989591292213482400",,,,,,true,impression
