userId,originalTimestamp,category,anonymousId,messageId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,button_name,location,sponsored_listing,search_text,city,parish,event_type
,2026-01-17 17:12:55.756000+00:00,about_us,597f21ce-01b5-404e-84bd-0486b78b478a,ajs-next-1768669975756-a3597f21-ce01-4520-8ec4-bd0486b78b47,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1768296130927x803925042913610500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768296130927x803925042913610500,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1768296130927x803925042913610500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768296130927x803925042913610500,,about_us,about_us,,,,,,,page
,2026-01-17 17:21:13.706000+00:00,about_us,048ab398-1270-4f7b-a5c3-ad216bfd1941,ajs-next-1768670473706-98048ab3-9812-40bf-bb25-c3ad216bfd19,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1768460816789x919721562207661800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768460816789x919721562207661800,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1768460816789x919721562207661800,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768460816789x919721562207661800,,about_us,about_us,,,,,,,page
,2026-01-17 20:43:07.106000+00:00,how_it_works,fa1fbcc6-ae08-4689-b7b9-74ef10d25740,ajs-next-1768682587106-69fa1fbc-c6ae-4816-8977-b974ef10d257,how_it_works,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763033476246x574489824948942700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763033476246x574489824948942700,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/how_it_works/1763033476246x574489824948942700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763033476246x574489824948942700,,how_it_works,how_it_works,,,,,,,page
,2026-01-18 07:58:02.164000+00:00,about_us,0f4d4990-9f58-4c80-bea4-f91f1bb879d7,ajs-next-1768723082164-0a0f4d49-909f-484c-80be-a4f91f1bb879,about_us,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/federico-montoya---loan-officer-1765991015203x350068785849064760,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/federico-montoya---loan-officer-1765991015203x350068785849064760,"[{'brand': 'HeadlessChrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/federico-montoya---loan-officer-1765991015203x350068785849064760,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/federico-montoya---loan-officer-1765991015203x350068785849064760,,about_us,about_us,,,,,,,page
,2026-01-18 18:00:28.573000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759228573-547f2bb1-456a-4f3b-a97b-16015f9ee8da,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,2026-01-18 18:00:11.174000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759211174-ab7c1d54-547f-4bb1-856a-cf3b297b1601,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,2026-01-18 18:04:02.225000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759442225-af418c95-8522-45af-8639-af2ab138832e,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,,sidebar,true,,,,impression
,2026-01-18 18:04:02.864000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759442864-852235af-0639-4f2a-b138-832e46ce0d9a,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,"1751744301621x758526182685981300, 1753911193017x504194995643152640, 1750783679107x801419812763124500, 1747170561218x640297169073643000, 1759930025997x126109694575208930, 1748365021326x105262688542451250, 1753982403438x535213824960417500, 1750783674403x491887953737125700, 1753374338412x209529915103450200, 1746843461447x686795565273950000, 1749068120323x412920063824988600, 1743549178851x847080663521240200, 1758120880051x675194275556497400, 1750784475796x702583457937545900, 1753985929691x853149258569598100, 1754941249648x796792188496967000, 1744391553368x301043576290850300, 1744743906400x631087870982087000, 1747216018889x770977089491677400, 1751319669665x621437589169731200, 1746827109704x963221719337950200, 1760118921086x941497076227920600, 1757438153395x416809556103947500, 1744282156200x727555159743162000, 1766011883106x917993758751800300, 1747185390251x665604546429507900, 1750784029587x963255839088365200, 1747184079669x994211808429350800, 1743547621069x279645472884266780, 1768584016102x834619843946063900, 1747848709032x210920410073364830, 1749580724532x760028975589297300, 1744175271939x575064790204550460, 1762271200864x775090106640580500, 1744157592334x292550965261606100, 1751425811600x127124815802215140, 1750785338983x949958887494882000, 1757369121056x350487849823425600, 1764711530894x480989914892320700, 1747864432460x772931238395911000, 1753135741395x558904608479141570, 1762889659042x996969350831174300, 1757437593796x460281345015416640, 1754081360962x724252535884739300, 1761762460002x434978052003146300, 1747165674437x491901038958021200, 1747183179554x540122160625888100, 1768426055630x579798080961828200, 1744397288473x909294892772270800, 1752687366861x422755081931784260, 1764893879099x465248075524681500, 1764781838221x716772635359430500, 1744907031541x119079844893356540, 1763305551668x997299018011994600, 1745533127765x291393362647413700, 1768427614253x929508274229176300, 1748389292320x918627677903932400, 1754084205128x675147807630683600, 1747827548541x313848517899538500, 1749057953945x756346430245684600, 1758147388607x898014240790697700, 1764963280733x431041418968701760, 1746631267951x741803061642879500, 1750436264420x989591292213482400, 1754505203290x671062062407191900, 1755621956288x571897163769246900, 1749173974503x736079030141835600, 1755271286521x378031808974615550, 1744748222708x779656090283929300, 1747221865162x703532834449508000, 1746467711533x453074785848415400, 1745597587022x519433479989605000, 1745528732739x896561533370513300, 1744260813114x505427712482621440, 1744760380914x558772773612561600, 1766070455303x639821695383855700, 1744751205492x235134337285239230, 1749742920378x965836759111504900, 1753465897836x101289632151690960, 1757355028996x505189727810192200, 1763408145585x201322720695875870, 1746548006831x128230088489826860, 1744319857648x144922844539837200, 1747594874125x270237571814453630, 1768238584049x399775147114029200, 1750423781412x480534435350699700, 1768581853937x610498789092930300, 1763569204895x378265538177280400, 1745273541628x945470626229355500, 1747415704843x665338483592092500, 1744736810207x919925185055488400, 1763255155587x707008769292458900, 1747163465846x476237095610093000, 1765399408996x262641226191956400, 1757720364741x595714121363069200, 1754624056001x759184470890143000, 1746855895334x711816173120128000, 1752717497153x537286585580736960, 1747398900475x598159844147748100, 1746635677548x343522492232585660, 1761919898226x928695665795906700, 1761762406893x958878656538368500, 1763148950401x545361905340972600, 1763672237927x725969385673238800, 1760458225389x690604949380638100, 1763509156539x144450665564595840, 1746765568691x979794717919274100, 1751224250248x539537516841198200, 1754949567759x639105313824555300, 1759153763139x433792388290277000, 1758312173588x895819358343598700, 1751749348389x952656707958261400, 1762364811793x796217509980630800, 1747420152884x437771544876149700, 1744643921578x315333816253624100, 1758568877707x715638242996164100, 1761930377989x951815782791809400, 1754927931120x470668069008822300, 1751402056748x637551618886434600, 1762957766158x632118084948257900, 1755533063776x956164571796881400, 1759423986281x805514757919405700, 1764342295066x618134664283571500, 1744398484109x785674167096991400, 1748581534531x956271769254002200, 1746938798847x931997689495082400, 1765991015203x350068785849064760, 1744134674881x127285411168640110, 1744737250347x219277345743008400, 1744335958024x226211831616957250, 1753909381745x872991521395046100, 1744740154739x566945822952470660, 1744579851707x640487742075829500, 1761044854709x307607562836745150, 1765001972595x338020444395840100, 1752182630575x854371423894944000",,,,,false,,,,impression
,2026-01-18 18:00:22.852000+00:00,,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759222852-1d54547f-2bb1-456a-8f3b-297b16015f9e,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,,,,,,,,,map_maker,,,,,,button_click
,2026-01-18 18:04:03.790000+00:00,about_us,a5e2565d-b920-486c-9d81-3e25a4219016,ajs-next-1768759443790-d9b63032-15da-46c6-b440-6358850bfea9,about_us,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/about_us/1768758868181x983005108078959500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768758868181x983005108078959500,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Windows,/about_us/1768758868181x983005108078959500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1768758868181x983005108078959500,,about_us,about_us,,,,,,,page
