messageId,name,anonymousId,originalTimestamp,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,location,sponsored_listing,button_name,city,search_text,parish,event_type
ajs-next-1772831336731-0251ece3-231c-4757-88af-bb590ffc5e6d,,e259ad01-cd29-4d62-a61f-6de765806f57,2026-03-06 21:08:56.731000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,,search,,,,button_click
ajs-next-1772831279270-fce259ad-01cd-497d-a266-1f6de765806f,index,e259ad01-cd29-4d62-a61f-6de765806f57,2026-03-06 21:07:59.270000+00:00,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1772831399636-601e767e-da1f-4dbe-a119-592385acb66f,,e259ad01-cd29-4d62-a61f-6de765806f57,2026-03-06 21:09:59.636000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=perkins&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=perkins&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,1744260813114x505427712482621440,,,,false,,,,,impression
ajs-next-1772831337656-f75748af-bb59-4ffc-9e6d-0dd72e1c37b4,,e259ad01-cd29-4d62-a61f-6de765806f57,2026-03-06 21:08:57.656000+00:00,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=estate%20planning&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=estate%20planning&category=Finance,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Microsoft Edge', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,sidebar,true,,,,,impression
ajs-next-1772834559147-d76b519c-fb2e-43a1-bd1b-8c11afcf9a99,business_profile,81316da3-c155-4e8a-bbd7-4d519ef1aab3,2026-03-06 22:02:39.147000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,profile,business_profile,,,,,,,page
ajs-next-1772834555149-6cbe30b4-98a0-495b-9fd5-98491ea1dde5,business_profile,81316da3-c155-4e8a-bbd7-4d519ef1aab3,2026-03-06 22:02:35.149000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,,,,page
ajs-next-1772834549876-6da3c155-de8a-4bd7-8d51-9ef1aab331b8,,81316da3-c155-4e8a-bbd7-4d519ef1aab3,2026-03-06 22:02:29.876000+00:00,,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,"1743547621069x279645472884266780, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1771436045389x658317953644361100",,,,true,,,,,impression
ajs-next-1772834563902-1fb4883e-b145-4bd0-99fc-70851276ee79,business_profile,81316da3-c155-4e8a-bbd7-4d519ef1aab3,2026-03-06 22:02:43.902000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/business_profile/wild-goose-music-1750436264420x989591292213482400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/wild-goose-music-1750436264420x989591292213482400,1750436264420x989591292213482400,profile,business_profile,,,,,,,page
ajs-next-1772834574705-16a311aa-cd60-4ed6-a9d3-8a650546cadf,start,81316da3-c155-4e8a-bbd7-4d519ef1aab3,2026-03-06 22:02:54.705000+00:00,start,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,page
ajs-next-1772836630395-fbc119cb-02cc-440c-8ac1-30400c6442c3,about_us,c119cb02-ccf4-4cca-8130-400c6442c3c5,2026-03-06 22:37:10.395000+00:00,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772478171887x605034561803791100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772478171887x605034561803791100,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772478171887x605034561803791100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772478171887x605034561803791100,,about_us,about_us,,,,,,,page
ajs-next-1772839321202-d15d74af-26d6-4b41-9971-52b2a5d5434c,how_it_works,5d74af26-d60b-41d9-b152-b2a5d5434c51,2026-03-06 23:22:01.202000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772825137286x123804318515698740,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772825137286x123804318515698740,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772825137286x123804318515698740,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772825137286x123804318515698740,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772843624101-32024321-4be1-4f54-9b43-5a682b44a9ca,business_profile,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:44.101000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,,,,,,,page
ajs-next-1772843614713-46e7fe89-05b5-4f5f-aae8-2bebfb714aa2,index,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:34.713000+00:00,index,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,page
ajs-next-1772843616404-b5cf5fea-e82b-4bfb-b14a-a2fab52b7bfe,,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:36.404000+00:00,,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,"1771436045389x658317953644361100, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400",,,,true,,,,,impression
ajs-next-1772843616395-8905b5cf-5fea-482b-abfb-714aa2fab52b,,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:36.395000+00:00,,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,,,,,,"1771436045389x658317953644361100, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400",,,,true,,,,,impression
ajs-next-1772843813595-04954a65-d34c-4a4e-8e72-2596bdb6800d,how_it_works,954a65d3-4c8a-4e8e-b225-96bdb6800d8a,2026-03-07 00:36:53.595000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772836627609x385747741289149000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772836627609x385747741289149000,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772836627609x385747741289149000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772836627609x385747741289149000,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772843618961-19d58eac-70ce-4da8-a28c-1081879cdf95,business_profile,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:38.961000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,profile,business_profile,,,,,,,page
ajs-next-1772846012648-b508ab71-fe63-43e5-9d84-3d46fe07ce16,how_it_works,08ab71fe-6373-45dd-843d-46fe07ce1619,2026-03-07 01:13:32.648000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772843628827-ed95e1a6-36dc-4be7-a8e8-6afd1f53f705,business_profile,e7fe8905-b5cf-4fea-a82b-ebfb714aa2fa,2026-03-07 00:33:48.827000+00:00,profile,,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,"[{'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",False,Linux,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,1771436045389x658317953644361100,profile,business_profile,,,,,,,page
ajs-next-1772851047865-3c9c4b83-414b-4cb6-9c27-7ee726a456d6,how_it_works,9c4b8341-4bcc-461c-a77e-e726a456d689,2026-03-07 02:37:27.865000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772490782011x989363817215483300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772490782011x989363817215483300,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/how_it_works/1772490782011x989363817215483300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772490782011x989363817215483300,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772853982052-d9b54508-8680-433f-9d04-76a983d9f179,about_us,b5450886-80d3-4f1d-8476-a983d9f179b1,2026-03-07 03:26:22.051000+00:00,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772846010711x256418157987018850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772846010711x256418157987018850,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772846010711x256418157987018850,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772846010711x256418157987018850,,about_us,about_us,,,,,,,page
ajs-next-1772859192800-645c8c9d-f14a-4f15-997c-7463c1081e2e,about_us,5c8c9df1-4aef-45d9-bc74-63c1081e2e7c,2026-03-07 04:53:12.800000+00:00,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772853979853x508657835828295360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772853979853x508657835828295360,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772853979853x508657835828295360,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772853979853x508657835828295360,,about_us,about_us,,,,,,,page
ajs-next-1772862487884-2ccc1289-5222-4c97-9588-9a2ac5ef27ab,how_it_works,cc128952-221c-4795-889a-2ac5ef27ab72,2026-03-07 05:48:07.884000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772851045531x667462352226109600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772851045531x667462352226109600,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772851045531x667462352226109600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772851045531x667462352226109600,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772863031769-0cbc00c5-d820-49bb-853b-576ef72b9099,how_it_works,bc00c5d8-20c9-4b45-bb57-6ef72b909914,2026-03-07 05:57:11.769000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772425070157x527516441902336400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772425070157x527516441902336400,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772425070157x527516441902336400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772425070157x527516441902336400,,how_it_works,how_it_works,,,,,,,page
ajs-next-1772867512474-bbc14b23-a3fe-409a-b9a1-41fec6f58bbb,about_us,c14b23a3-fea0-4ab9-a141-fec6f58bbb13,2026-03-07 07:11:52.474000+00:00,about_us,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772421587825x396660516244033540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772421587825x396660516244033540,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,/about_us/1772421587825x396660516244033540,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772421587825x396660516244033540,,about_us,about_us,,,,,,,page
ajs-next-1772869151548-eefe5621-84c5-4874-acd8-1c121d119c17,how_it_works,fe562184-c5f8-44ec-981c-121d119c1756,2026-03-07 07:39:11.548000+00:00,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772466227193x138379682682756580,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772466227193x138379682682756580,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/how_it_works/1772466227193x138379682682756580,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772466227193x138379682682756580,,how_it_works,how_it_works,,,,,,,page
