userId,originalTimestamp,category,messageId,name,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,button_name,location,search_text,city,parish,event_type
,2025-12-02 16:18:01.464000+00:00,,ajs-next-1764692281464-51d1c36f-518d-4792-a47c-c0b019d733b1,,d9c251d1-c36f-418d-9792-647cc0b019d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1758312173588x895819358343598700",true,,,,,,impression
,2025-12-02 16:19:07.096000+00:00,profile,ajs-next-1764692347096-ac644bf3-e1d4-4de4-b341-43368b86eddf,business_profile,644bf3e1-d47d-4433-8143-368b86eddfd5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,,,,page
,2025-12-02 16:14:54.442000+00:00,,ajs-next-1764692094442-d25a9f92-cd6f-4797-823f-99cae07532f6,,09438e08-d25a-4f92-8d6f-3797c23f99ca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1758312173588x895819358343598700, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1744579851707x640487742075829500",true,,,,,,impression
,2025-12-02 16:18:52.616000+00:00,profile,ajs-next-1764692332616-844a4764-a768-45ee-9352-3c00d901ce37,business_profile,4a4764a7-6815-4e93-923c-00d901ce373e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bankers-life--1758312173588x895819358343598700,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bankers-life--1758312173588x895819358343598700,profile,business_profile,1758312173588x895819358343598700,,,,,,,page
,2025-12-02 16:19:21.016000+00:00,profile,ajs-next-1764692361016-de6e3fe8-1beb-495e-a16e-1734ecfbbb6d,business_profile,6e3fe81b-ebb9-4ea1-ae17-34ecfbbb6dcf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,,,page
,2025-12-02 16:14:53.940000+00:00,index,ajs-next-1764692093940-d309438e-08d2-4a9f-92cd-6f3797c23f99,index,09438e08-d25a-4f92-8d6f-3797c23f99ca,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:15:04.700000+00:00,index,ajs-next-1764692104701-c61ab421-0468-4377-be94-79f11d145525,index,1ab42104-68e3-47fe-9479-f11d14552588,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:19:07.219000+00:00,profile,ajs-next-1764692347219-71e5d9f5-7c01-4fee-989f-572550d5755c,business_profile,644bf3e1-d47d-4433-8143-368b86eddfd5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bankers-life--1758312173588x895819358343598700,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/bankers-life--1758312173588x895819358343598700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/bankers-life--1758312173588x895819358343598700,profile,business_profile,1758312173588x895819358343598700,,,,,,,page
,2025-12-02 16:16:26.033000+00:00,profile,ajs-next-1764692186033-527d754e-4e5d-4f79-9b87-842ab74c5896,business_profile,7d754e4e-5d4f-495b-8784-2ab74c589605,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/roof-technologies-llc-1744579851707x640487742075829500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/roof-technologies-llc-1744579851707x640487742075829500,profile,business_profile,1744579851707x640487742075829500,,,,,,,page
,2025-12-02 16:17:41.693000+00:00,,ajs-next-1764692261693-90fe9659-5e13-47db-a176-6588c9ddde38,,417b90fe-9659-4e13-97db-a1766588c9dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200",true,,,,,,impression
,2025-12-02 16:19:15.438000+00:00,profile,ajs-next-1764692355438-a8d5b5ba-a83e-48cc-a93a-223ceab318c9,business_profile,d5b5baa8-3eb8-4c69-ba22-3ceab318c9ff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,,,,page
,2025-12-02 16:19:27.770000+00:00,profile,ajs-next-1764692367770-542c741d-79d9-45e9-91bb-9c0236da041c,business_profile,2c741d79-d965-49d1-bb9c-0236da041cfe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,,,page
,2025-12-02 16:16:36.810000+00:00,index,ajs-next-1764692196810-37d74e51-1714-46d0-b66d-37240d08549c,index,d74e5117-14a6-40b6-ad37-240d08549cf1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:19:00.087000+00:00,profile,ajs-next-1764692340087-6aabec1a-9608-4a40-a69a-d871097b40a4,business_profile,abec1a96-08aa-40a6-9ad8-71097b40a4b8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,,,page
,2025-12-02 16:15:03.138000+00:00,index,ajs-next-1764692103138-67654b9b-189d-4c25-8654-4061324fdb82,index,654b9b18-9d6c-4546-9440-61324fdb8201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:16:12.028000+00:00,profile,ajs-next-1764692172028-bff9756e-4c92-42d3-8965-b27f6364ef95,business_profile,f9756e4c-92e2-43c9-a5b2-7f6364ef9527,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,profile,business_profile,1753982403438x535213824960417500,,,,,,,page
,2025-12-02 16:17:59.539000+00:00,,ajs-next-1764692279539-f84242a7-7f4d-4a4b-99ef-d2acd387eaab,,1cdcbeb8-f842-42a7-bf4d-da4b59efd2ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1750436264420x989591292213482400, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1758312173588x895819358343598700, 1744335958024x226211831616957250",true,,,,,,impression
,2025-12-02 16:15:06.308000+00:00,,ajs-next-1764692106308-12ec15be-9739-4801-a70f-4746dcfc8fd7,,677a20de-12ec-45be-9739-d801670f4746,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1744335958024x226211831616957250, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1758312173588x895819358343598700, 1752717497153x537286585580736960",true,,,,,,impression
,2025-12-02 16:17:41.985000+00:00,,ajs-next-1764692261985-96595e13-57db-4176-a588-c9ddde381452,,417b90fe-9659-4e13-97db-a1766588c9dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1743549178851x847080663521240200",true,,,,,,impression
,2025-12-02 16:17:40.162000+00:00,,ajs-next-1764692260162-d0ac9248-ee0e-4a22-9255-13d17952f928,,5092cab5-d0ac-4248-ae0e-1a22d25513d1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1758312173588x895819358343598700, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1743547621069x279645472884266780",true,,,,,,impression
,2025-12-02 16:17:52.200000+00:00,,ajs-next-1764692272200-b7faba2c-8947-438a-8631-537ecfe20de3,,f641c08b-b7fa-4a2c-8947-c38a8631537e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1752717497153x537286585580736960, 1753982403438x535213824960417500, 1758312173588x895819358343598700, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500",true,,,,,,impression
,2025-12-02 16:19:06.961000+00:00,index,ajs-next-1764692346962-9920a144-f7ec-422f-ba98-d31c059c06c1,index,20a144f7-ecd2-4f7a-98d3-1c059c06c125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:17:51.716000+00:00,index,ajs-next-1764692271716-4cf641c0-8bb7-4aba-ac89-47c38a863153,index,f641c08b-b7fa-4a2c-8947-c38a8631537e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:17:39.024000+00:00,index,ajs-next-1764692259024-ce51a7ea-ed56-493e-8c7c-a39a4115f3a3,index,51a7eaed-5669-4e0c-bca3-9a4115f3a320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
,2025-12-02 16:17:45.144000+00:00,,ajs-next-1764692265144-20b29663-9306-4489-bf53-bc7da4af987b,,52c620b2-9663-4306-b489-bf53bc7da4af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1758312173588x895819358343598700, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1752717497153x537286585580736960",true,,,,,,impression
