userId,anonymousId,originalTimestamp,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,button_name,location,search_text,event_type
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:26:18.642000+00:00,ajs-next-1758745578642-9e8a34c8-6c47-4814-b752-35db40260ae0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,1750436264420x989591292213482400,true,,,,,,,,,,,main_list,,impression
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:31:21.964000+00:00,ajs-next-1758745881964-882b35b2-6554-4044-869f-622ae503e887,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,page
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:45:01.205000+00:00,ajs-next-1758746701205-f4b717de-4909-460b-8ad2-16966650982a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200",true,,,,,,,,,,,,,impression
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:31:22.268000+00:00,ajs-next-1758745882268-35b26554-4044-469f-a22a-e503e887198a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,true,,,,,,,,,,,sidebar,,impression
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:31:56.845000+00:00,ajs-next-1758745916845-9f41fe62-f4f8-46ad-b279-d0b83fa4b89d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,1757369121056x350487849823425600,,business_profile,profile,/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pine-tree-wealth-management-1757369121056x350487849823425600,profile,business_profile,,,,page
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:30:20.816000+00:00,ajs-next-1758745820816-f55104bc-71c4-42d3-9006-0db9cf7483ce,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,page
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:32:12.554000+00:00,ajs-next-1758745932554-58cb299c-f52a-4d7d-b57d-b9ef612d39c3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,1750784475796x702583457937545900,,business_profile,profile,/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,profile,business_profile,,,,page
1746635677548x343522492232585660,3e943bfb-f069-4c10-987c-5f5c3d8e04e2,2025-09-24 20:45:00.640000+00:00,ajs-next-1758746700640-4568f4b7-17de-4909-a60b-0ad216966650,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '140'}, {'brand': 'Not=A?Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '140'}]",False,Windows,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,page
1745273541628x945470626229355500,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,2025-09-24 20:47:05.451000+00:00,ajs-next-1758746825451-ac4e1ee3-2d3c-46d0-84fd-7eb78c3c88a5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,?query=bunn&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=bunn&category=,,,,,true,,,,,,,,,,,sidebar,,impression
1745273541628x945470626229355500,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,2025-09-24 20:46:02.414000+00:00,ajs-next-1758746762414-b6be4c57-d656-478e-8eab-9b8da3d89629,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,1758746759934x455411517010943170,,dashboard,dashboard,/dashboard,,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,dashboard,dashboard,,,,page
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:04.614000+00:00,ajs-next-1758839284614-3062d6c8-ba74-4414-8266-4e64e79a86e1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Catering&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Catering&category=,,,,,true,,,,,,,,,,,sidebar,,impression
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:05.237000+00:00,ajs-next-1758839285237-ba745414-4266-4e64-a79a-86e14e16f443,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Catering&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Catering&category=,,,,1746765568691x979794717919274100,false,,,,,,,,,,,,,impression
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:27:53.050000+00:00,ajs-next-1758839273050-c7aeceb2-3c35-4223-8bab-d7cfb1aae1cb,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,,,,impression
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:27:52.801000+00:00,ajs-next-1758839272801-66dcc7ae-ceb2-4c35-a223-0babd7cfb1aa,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400",true,,,,,,,,,,,,,impression
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:02.027000+00:00,ajs-next-1758839282027-ceb23c35-6223-4bab-97cf-b1aae1cbdbec,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,search,,,button_click
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:27:52.744000+00:00,ajs-next-1758839272744-25746a66-dcc7-4ece-b23c-3562230babd7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,page
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:02.332000+00:00,ajs-next-1758839282332-3c356223-0bab-47cf-b1aa-e1cbdbece8f3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,Catering,search
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:04.917000+00:00,ajs-next-1758839284917-d6c8ba74-5414-4266-8e64-e79a86e14e16,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Catering&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Catering&category=,,,,1743549178851x847080663521240200,true,,,,,,,,,,,main_list,,impression
,746a66dc-c7ae-4eb2-bc35-62230babd7cf,2025-09-25 22:28:04.310000+00:00,ajs-next-1758839284310-b3743062-d6c8-4a74-9414-42664e64e79a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Catering&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Catering&category=,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Catering&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Catering&category=,search,search,,,,page
,452f5cb2-e967-45e0-a365-026238f3e7ea,2025-09-26 07:31:15.602000+00:00,ajs-next-1758871875602-88452f5c-b2e9-4795-a0a3-65026238f3e7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",/business_profile/metalarc-llc-1755533063776x956164571796881400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc-1755533063776x956164571796881400,"[{'brand': 'Chromium', 'version': '136'}, {'brand': 'Google Chrome', 'version': '136'}, {'brand': 'Not.A/Brand', 'version': '99'}]",False,Linux,1755533063776x956164571796881400,,business_profile,profile,/business_profile/metalarc-llc-1755533063776x956164571796881400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc-1755533063776x956164571796881400,profile,business_profile,,,,page
,79095ea9-2a39-4065-bee2-e723f9123f65,2025-09-26 07:31:20.427000+00:00,ajs-next-1758871880427-4279095e-a92a-4980-a5be-e2e723f9123f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/business_profile/metalarc-llc-1755533063776x956164571796881400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc-1755533063776x956164571796881400,"[{'brand': 'Not;A=Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '139'}, {'brand': 'Chromium', 'version': '139'}]",False,Windows,1755533063776x956164571796881400,,business_profile,profile,/business_profile/metalarc-llc-1755533063776x956164571796881400,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/metalarc-llc-1755533063776x956164571796881400,profile,business_profile,,,,page
