category,messageId,originalTimestamp,anonymousId,userId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,city,search_text,location,parish,button_name,event_type
,ajs-next-1790044158480-562e74ca-9796-4174-ba3c-cb9d7f23d632,2026-09-22 02:29:18.480000+00:00,aad8b2a9-562e-44ca-9796-71747a3ccb9d,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '152'}, {'brand': 'Not?A_Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '152'}]",False,macOS,,,,,,"1771436045389x658317953644361100, 1770943484557x164806709481949200, 1744643921578x315333816253624100, 1781830336957x808577548450478500",,,true,,,,,,impression
profile,ajs-next-1790045138238-351134db-4dd0-458b-a2d3-ffbfb34a242f,2026-09-22 02:45:38.238000+00:00,1134db4d-d065-4b22-93ff-bfb34a242f33,,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/johns-garage-doors-1776552489781x780158200693874000,,,John’s Garage Doors | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/johns-garage-doors-1776552489781x780158200693874000,[],False,,/business_profile/johns-garage-doors-1776552489781x780158200693874000,,,John’s Garage Doors | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/johns-garage-doors-1776552489781x780158200693874000,1776552489781x780158200693874000,profile,business_profile,,,,,,,page
how_it_works,ajs-next-1790045531718-e347c99d-35e9-4f06-85f4-a23534bfa3d8,2026-09-22 02:52:11.718000+00:00,47c99d35-e96f-46c5-b4a2-3534bfa3d8bc,,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/federico-montoya---loan-officer-1765991015203x350068785849064760,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/federico-montoya---loan-officer-1765991015203x350068785849064760,[],False,,/how_it_works/federico-montoya---loan-officer-1765991015203x350068785849064760,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/federico-montoya---loan-officer-1765991015203x350068785849064760,,how_it_works,how_it_works,,,,,,,page
profile,ajs-next-1790045487843-49204a2c-63b5-45bb-b522-be449b56930d,2026-09-22 02:51:27.843000+00:00,204a2c63-b5d5-4b75-a2be-449b56930df7,,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/og-health-1771433486472x495156137805681660,,,OG Health | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,[],False,,/business_profile/og-health-1771433486472x495156137805681660,,,OG Health | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,1771433486472x495156137805681660,profile,business_profile,,,,,,,page
how_it_works,ajs-next-1790046048656-22af267d-99f9-478a-839c-392e94517338,2026-09-22 03:00:48.656000+00:00,af267d99-f9d7-4a83-9c39-2e94517338b6,,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789433198890x697208350281305600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789433198890x697208350281305600,[],False,,/how_it_works/1789433198890x697208350281305600,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789433198890x697208350281305600,,how_it_works,how_it_works,,,,,,,page
profile,ajs-next-1790046549479-99040da4-5e31-4330-9219-6b7e706057b2,2026-09-22 03:09:09.479000+00:00,040da45e-3163-40d2-996b-7e706057b289,,business_profile,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,"ROBAN Design, LLC - Civil Engineering | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,[],False,,/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,,,"ROBAN Design, LLC - Civil Engineering | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/roban-design-llc---civil-engineering-1771545376609x752763268373144000,1771545376609x752763268373144000,profile,business_profile,,,,,,,page
profile,ajs-next-1790047243005-698fda0a-f15d-47aa-b6da-f9349ab8d132,2026-09-22 03:20:43.005000+00:00,8fda0af1-5df7-4af6-9af9-349ab8d1323b,,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,,,"Solomon L Carrico, Pipemaker | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,[],False,,/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,,,"Solomon L Carrico, Pipemaker | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/solomon-l-carrico-maker-craftsman-artist-1748389292320x918627677903932400,1748389292320x918627677903932400,profile,business_profile,,,,,,,page
profile,ajs-next-1790047458317-389ece64-d638-453e-9b6f-7a3bb25790af,2026-09-22 03:24:18.317000+00:00,9ece64d6-3835-4edb-af7a-3bb25790af8b,,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,,,"Lance Thibault, REALTOR ® | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,[],False,,/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,,,"Lance Thibault, REALTOR ® | Colorado Catholic Business Directory",https://coloradocatholicbusinessdirectory.com/business_profile/lance-thibault-realtor-%C2%AE-1774573166178x561429420668618400,1774573166178x561429420668618400,profile,business_profile,,,,,,,page
how_it_works,ajs-next-1790047779313-c51b0f0f-ad8e-44b8-969c-d9111f9b3e62,2026-09-22 03:29:39.313000+00:00,1b0f0fad-8e84-4816-9cd9-111f9b3e628e,,how_it_works,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1789418769161x607839824531777500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789418769161x607839824531777500,[],False,,/how_it_works/1789418769161x607839824531777500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1789418769161x607839824531777500,,how_it_works,how_it_works,,,,,,,page
terms,ajs-next-1790051200659-cecb1dce-f7c2-47ab-ba53-d88e620f02ec,2026-09-22 04:26:40.659000+00:00,cb1dcef7-c277-4b7a-93d8-8e620f02ecba,,terms_of_service,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/terms_of_service/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,[],False,,/terms_of_service/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/simple-reverse-a-division-of-luminate-bank--reverse-mortgage-1784643082658x121064733756065300,,terms,terms_of_service,,,,,,,page
