anonymousId,userId,name,category,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,button_name,location,event_type
95fab82c-173b-47c7-a39d-061b09a3c11d,,business_profile,profile,ajs-next-1772240188597-3095fab8-2c17-4b37-87a3-9d061b09a3c1,2026-02-28 00:56:28.597000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,profile,business_profile,,,,page
95fab82c-173b-47c7-a39d-061b09a3c11d,,business_profile,profile,ajs-next-1772240194550-d7c93b4c-650d-4254-bce7-4da681e88b8d,2026-02-28 00:56:34.550000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,page
95fab82c-173b-47c7-a39d-061b09a3c11d,,business_profile,profile,ajs-next-1772240198550-cf90f9e6-54c3-4f43-9dd5-db6e5fe3fde3,2026-02-28 00:56:38.550000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,page
7b7ea939-68b4-4f5f-ba3c-dbbdbe14f8d6,,terms_of_service,terms,ajs-next-1772246212996-5f7b7ea9-3968-44af-9f7a-3cdbbdbe14f8,2026-02-28 02:36:52.996000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/terms_of_service/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,terms,terms_of_service,,,,page
82422b44-2b2f-4141-ba30-2df02a8ef904,,terms_of_service,terms,ajs-next-1772259297250-5d82422b-442b-4f61-813a-302df02a8ef9,2026-02-28 06:14:57.250000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/terms_of_service/beauty-by-zoie-1769635123521x385801932800474700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/beauty-by-zoie-1769635123521x385801932800474700,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/terms_of_service/beauty-by-zoie-1769635123521x385801932800474700,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/terms_of_service/beauty-by-zoie-1769635123521x385801932800474700,,terms,terms_of_service,,,,page
49e04bd5-4dca-4248-bdf2-d2220962b88d,,business_profile,profile,ajs-next-1772261761054-1949e04b-d54d-4a82-88bd-f2d2220962b8,2026-02-28 06:56:01.053000+00:00,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/business_profile/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/og-health-1771433486472x495156137805681660,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/og-health-1771433486472x495156137805681660,1771433486472x495156137805681660,profile,business_profile,,,,page
b784eff4-0dde-4099-919f-e26af7329be7,,business_profile,profile,ajs-next-1772266621198-3eb784ef-f40d-4e00-9911-9fe26af7329b,2026-02-28 08:17:01.198000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/verso-lalto-business-solutions-1743547621069x279645472884266780,1743547621069x279645472884266780,profile,business_profile,,,,page
b784eff4-0dde-4099-919f-e26af7329be7,,business_profile,profile,ajs-next-1772266627172-660425b3-2b8f-492a-89a3-6bb29ae4e992,2026-02-28 08:17:07.172000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,,,,page
b784eff4-0dde-4099-919f-e26af7329be7,,start,start,ajs-next-1772266671934-bb238d56-3202-461a-923d-4723a3008cda,2026-02-28 08:17:51.934000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,page
b784eff4-0dde-4099-919f-e26af7329be7,,business_profile,profile,ajs-next-1772266631150-4464f9d1-cdf3-4425-a827-eeb83c789068,2026-02-28 08:17:11.150000+00:00,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/talitha-koum-sourdough-1743549178851x847080663521240200,1743549178851x847080663521240200,profile,business_profile,,,,page
ce7ed565-9872-4e32-8528-07301760c8bc,,,,ajs-next-1772278203741-d5659872-de32-4528-8730-1760c8bc963e,2026-02-28 11:30:03.741000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200",,,true,,,impression
ce7ed565-9872-4e32-8528-07301760c8bc,,start,start,ajs-next-1772278237324-0d91fab1-d4eb-4251-8750-65634320e22c,2026-02-28 11:30:37.324000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,[],False,,/start,https://coloradocatholicbusinessdirectory.com/,?login=yes,Login,https://coloradocatholicbusinessdirectory.com/start?login=yes,,start,start,,,,page
ce7ed565-9872-4e32-8528-07301760c8bc,,,,ajs-next-1772278204035-9872de32-c528-4730-9760-c8bc963e1b39,2026-02-28 11:30:04.035000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,"1752717497153x537286585580736960, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200",,,true,,,impression
ce7ed565-9872-4e32-8528-07301760c8bc,,index,index,ajs-next-1772278203729-02ce7ed5-6598-42de-b2c5-2807301760c8,2026-02-28 11:30:03.729000+00:00,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,page
8537e601-c266-4406-80c4-6c27cf668dfa,,,,ajs-next-1772278198730-c2669406-00c4-4c27-8f66-8dfa4f5c799b,2026-02-28 11:29:58.729000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,[],False,,,,,,,"1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,true,,,impression
