anonymousId,category,messageId,userId,originalTimestamp,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,button_name,location,sponsored_listing,search_text,city,parish,event_type
d0beade4-8f41-422f-bd89-e7851c811bcb,profile,ajs-next-1773164508804-f3d0bead-e48f-4132-af7d-89e7851c811b,,2026-03-10 17:41:48.804000+00:00,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'Google Chrome', 'version': '146'}]",False,Windows,/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,https://www.google.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/humble-energy-services-llc-1748581534531x956271769254002200,profile,business_profile,1748581534531x956271769254002200,,,,,,,page
ed5280f4-8faf-4735-a822-799771d151ac,index,ajs-next-1773164970996-0eed5280-f48f-4f37-b5a8-22799771d151,,2026-03-10 17:49:30.996000+00:00,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://bit.ly/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,https://bit.ly/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
3984eb5c-75f9-4b2c-a46a-7b04869bb560,index,ajs-next-1773165737065-1f3984eb-5c75-494b-ac24-6a7b04869bb5,,2026-03-10 18:02:17.065000+00:00,index,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,page
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773166903223-8a893696-d09b-44db-b87a-0656938e30b5,,2026-03-10 18:21:43.223000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,,,,,,,,1750436264420x989591292213482400,,main_list,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,search,ajs-next-1773166936504-15ae349d-62f0-42b3-85ca-5fde1e2f0367,,2026-03-10 18:22:16.504000+00:00,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,,,page
ed5280f4-8faf-4735-a822-799771d151ac,,ajs-next-1773164971322-8faf3735-a822-4997-b1d1-51ac5916f4f2,,2026-03-10 17:49:31.322000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://bit.ly/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200",,,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,Marketing/B2B,ajs-next-1773165966990-a9dbb6c7-7639-489e-989d-b0461e405d9f,,2026-03-10 18:06:06.990000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,search
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773166971568-96ee064a-9275-4114-94d1-befee4bd6772,,2026-03-10 18:22:51.568000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Rinnovate&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Rinnovate&category=,,,,,,,,,,,1768581853937x610498789092930300,more_info_text,,false,,,,button_click
ed5280f4-8faf-4735-a822-799771d151ac,,ajs-next-1773164971320-80f48faf-3735-4822-b997-71d151ac5916,,2026-03-10 17:49:31.320000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://bit.ly/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1744335958024x226211831616957250, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200",,,true,,,,impression
3984eb5c-75f9-4b2c-a46a-7b04869bb560,,ajs-next-1773165737370-75f94b2c-246a-4b04-869b-b560b4919053,,2026-03-10 18:02:17.370000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1743549178851x847080663521240200",,,true,,,,impression
3984eb5c-75f9-4b2c-a46a-7b04869bb560,,ajs-next-1773165737067-eb5c75f9-4b2c-446a-bb04-869bb560b491,,2026-03-10 18:02:17.067000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1743549178851x847080663521240200",,,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773165969445-85c0ba0a-6558-45c7-95fe-6f99d3fa9a88,,2026-03-10 18:06:09.445000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,1743547621069x279645472884266780,,main_list,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,search,ajs-next-1773166902615-f7bc8794-8a89-4696-909b-64dbf87a0656,,2026-03-10 18:21:42.615000+00:00,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,search,search,,,,,,,,page
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773165917297-64243227-2e49-49db-b6c7-7639789e989d,,2026-03-10 18:05:17.297000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200",,,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,search,ajs-next-1773165968822-f49f843f-85c0-4a0a-a558-65c715fe6f99,,2026-03-10 18:06:08.822000+00:00,search,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,search,search,,,,,,,,page
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773166936809-349d62f0-02b3-45ca-9fde-1e2f03674f8a,,2026-03-10 18:22:16.809000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,,,,,,,,,,,,,sidebar,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773165969750-ba0a6558-65c7-45fe-af99-d3fa9a8866d2,,2026-03-10 18:06:09.750000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,"1752717497153x537286585580736960, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1754084205128x675147807630683600, 1768426055630x579798080961828200, 1765399408996x262641226191956400, 1757438153395x416809556103947500, 1757437593796x460281345015416640, 1744643921578x315333816253624100, 1754081360962x724252535884739300, 1744397288473x909294892772270800",,,false,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773165917354-32272e49-a9db-46c7-b639-789e989db046,,2026-03-10 18:05:17.354000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,"1750436264420x989591292213482400, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1753374338412x209529915103450200",,,true,,,,impression
511e6424-3227-4e49-a9db-b6c77639789e,,ajs-next-1773165969125-843f85c0-ba0a-4558-a5c7-15fe6f99d3fa,,2026-03-10 18:06:09.125000+00:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Marketing%2FB2B,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Marketing%2FB2B,,,,,,,,,,,,,sidebar,true,,,,impression
