category,name,userId,originalTimestamp,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,business_id,category_properties,name_properties,userAgentData.brands,userAgentData.mobile,userAgentData.platform,sponsored_listing,button_name,city,search_text,location,parish,event_type
index,index,,2026-03-12 15:18:36.433000+00:00,030f5cf9-70c1-48b6-96d6-eb12d428e1c3,ajs-next-1773328716433-be030f5c-f970-4198-b616-d6eb12d428e1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:15:27.886000+00:00,9b9f3d72-bfa2-4257-b58f-f42c63ca8a5b,ajs-next-1773328527886-169b9f3d-72bf-4262-9775-8ff42c63ca8a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:18:12.251000+00:00,4c4a6a5f-4da4-47ce-9d9d-c2b854491107,ajs-next-1773328692251-9e4c4a6a-5f4d-4427-8e5d-9dc2b8544911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:15:57.526000+00:00,c037da4e-59b9-4300-8f3a-1cb9aa912298,ajs-next-1773328557526-59b99300-0f3a-4cb9-aa91-2298d81c589c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:16:58.877000+00:00,30190ff1-6b6d-44d2-9d0b-ffaabf82456c,ajs-next-1773328618877-6b6d64d2-5d0b-4faa-bf82-456c71bbca12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1771436045389x658317953644361100",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:18:12.564000+00:00,4c4a6a5f-4da4-47ce-9d9d-c2b854491107,ajs-next-1773328692564-4da427ce-5d9d-42b8-9449-110782e9a660,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:18:36.769000+00:00,030f5cf9-70c1-48b6-96d6-eb12d428e1c3,ajs-next-1773328716769-70c198b6-16d6-4b12-9428-e1c37a401cde,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:15:28.269000+00:00,9b9f3d72-bfa2-4257-b58f-f42c63ca8a5b,ajs-next-1773328528269-bfa26257-758f-442c-a3ca-8a5b3f92c14f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753374338412x209529915103450200, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:26:00.410000+00:00,6b29db1b-9328-4ad8-a56c-f0f7b24c3967,ajs-next-1773329160410-a16b29db-1b93-480a-98e5-6cf0f7b24c39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:15:42.070000+00:00,137f5270-26b9-4b3b-b080-c58b1f9241a5,ajs-next-1773328542070-4d137f52-7026-499b-bb70-80c58b1f9241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:15:37.887000+00:00,85abe8d3-8097-4e25-930d-2b4c590ce810,ajs-next-1773328537887-4d85abe8-d380-477e-a593-0d2b4c590ce8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
profile,business_profile,,2026-03-12 15:18:04.470000+00:00,207b84e0-8f9a-48da-affa-bd6ac08ca201,ajs-next-1773328684470-d1207b84-e08f-4aa8-9aef-fabd6ac08ca2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:16:22.790000+00:00,a09476ba-3319-4953-86a8-f22876cc7bec,ajs-next-1773328582790-76ba3319-7953-46a8-b228-76cc7beccbe0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:19:14.426000+00:00,94a74c0d-46d2-4884-a8ee-974d9f5a72ac,ajs-next-1773328754426-ae94a74c-0d46-42b8-84e8-ee974d9f5a72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:20:26.360000+00:00,1ca766e5-9aa7-42f8-86cd-c072efbd8872,ajs-next-1773328826360-66e59aa7-62f8-46cd-8072-efbd88726963,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:15:32.366000+00:00,a704de92-ef03-4660-b8e3-27406dc7d0e0,ajs-next-1773328532366-a8a704de-92ef-4376-a0b8-e327406dc7d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:19:05.786000+00:00,672312cf-46ce-4cd4-b9f9-b680c6153528,ajs-next-1773328745786-bcd4b9f9-b680-4615-b528-317d7c50472a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,search,,,,,button_click
,,,2026-03-12 15:19:14.457000+00:00,94a74c0d-46d2-4884-a8ee-974d9f5a72ac,ajs-next-1773328754457-4c0d46d2-b884-48ee-974d-9f5a72ac42e5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1743549178851x847080663521240200, 1771436045389x658317953644361100, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1753374338412x209529915103450200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:15:56.182000+00:00,94905c05-2b23-4fa3-9052-39de2e1b21d2,ajs-next-1773328556182-2b232fa3-9052-49de-ae1b-21d2b03b531f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1753982403438x535213824960417500",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:26:00.765000+00:00,6b29db1b-9328-4ad8-a56c-f0f7b24c3967,ajs-next-1773329160765-93280ad8-e56c-40f7-b24c-3967a430bc34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753982403438x535213824960417500, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:15:42.083000+00:00,137f5270-26b9-4b3b-b080-c58b1f9241a5,ajs-next-1773328542083-527026b9-9b3b-4080-858b-1f9241a5f0bd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
profile,business_profile,,2026-03-12 15:18:10.277000+00:00,f56296a7-b9f5-4573-952a-cecc19dd4d10,ajs-next-1773328690277-b3f56296-a7b9-4565-b315-2acecc19dd4d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:20:26.608000+00:00,1ca766e5-9aa7-42f8-86cd-c072efbd8872,ajs-next-1773328826608-9aa762f8-c6cd-4072-afbd-88726963bbc1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1743549178851x847080663521240200, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1770943484557x164806709481949200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:15:56.963000+00:00,c037da4e-59b9-4300-8f3a-1cb9aa912298,ajs-next-1773328556963-35c037da-4e59-4993-800f-3a1cb9aa9122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:16:22.775000+00:00,a09476ba-3319-4953-86a8-f22876cc7bec,ajs-next-1773328582775-30a09476-ba33-4979-9306-a8f22876cc7b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:18:39.155000+00:00,672312cf-46ce-4cd4-b9f9-b680c6153528,ajs-next-1773328719155-12cf46ce-bcd4-49f9-b680-c6153528317d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743549178851x847080663521240200",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:15:54.001000+00:00,94905c05-2b23-4fa3-9052-39de2e1b21d2,ajs-next-1773328554001-dc94905c-052b-432f-a390-5239de2e1b21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 15_7_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:27:03.463000+00:00,78f521e7-a55f-4b06-b274-b3ba57e57591,ajs-next-1773329223463-21e7a55f-bb06-4274-b3ba-57e57591542f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:15:57.008000+00:00,c037da4e-59b9-4300-8f3a-1cb9aa912298,ajs-next-1773328557008-da4e59b9-9300-4f3a-9cb9-aa912298d81c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1752717497153x537286585580736960, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1753374338412x209529915103450200, 1743549178851x847080663521240200, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744579851707x640487742075829500",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
index,index,,2026-03-12 15:16:58.503000+00:00,30190ff1-6b6d-44d2-9d0b-ffaabf82456c,ajs-next-1773328618503-c330190f-f16b-4d64-925d-0bffaabf8245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
profile,business_profile,,2026-03-12 15:20:39.269000+00:00,04e90b95-03bb-4a6c-bb1f-2fca32dd5d05,ajs-next-1773328839269-e4ad4ec1-8f22-4423-969e-1049120ed519,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,1744335958024x226211831616957250,profile,business_profile,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
index,index,,2026-03-12 15:21:00.912000+00:00,087ade07-721c-4dc5-82d5-06c84cf4bef8,ajs-next-1773328860912-99087ade-0772-4cad-8502-d506c84cf4be,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
profile,business_profile,,2026-03-12 15:24:00.923000+00:00,d58ebd5e-21c1-405d-89df-967ea97dc168,ajs-next-1773329040924-58ce401d-cddd-4767-bf2f-f21f08eca10a,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,1771436045389x658317953644361100,profile,business_profile,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}]",False,Linux,,,,,,,page
index,index,,2026-03-12 15:18:03.375000+00:00,5a696a85-1624-4538-92cd-3fa84ec94057,ajs-next-1773328683375-215a696a-8516-4435-b812-cd3fa84ec940,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,,,,,,,page
,,,2026-03-12 15:27:05.159000+00:00,78f521e7-a55f-4b06-b274-b3ba57e57591,ajs-next-1773329225159-a55fbb06-7274-43ba-97e5-7591542f256b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
,,,2026-03-12 15:16:26.602000+00:00,a09476ba-3319-4953-86a8-f22876cc7bec,ajs-next-1773328586602-33197953-06a8-4228-b6cc-7beccbe0cb08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,"1770943484557x164806709481949200, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1743547621069x279645472884266780",,,"[{'brand': 'Chromium', 'version': '141'}, {'brand': 'Not?A_Brand', 'version': '8'}]",False,Windows,true,,,,,,impression
