anonymousId,messageId,userId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,button_name,location,city,search_text,parish,event_type
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010333460-579badb1-4f42-40b8-a1ac-91a7ae501dbe,,2026-06-21 02:52:13.460000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1768427614253x929508274229176300,false,,,,,,,,,,more_info_text,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008039836-54031544-83d6-4855-96d3-49383ca06b89,,2026-06-21 02:13:59.836000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,map_maker,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008090523-1d9eb3dc-cc87-4dcf-8bd9-43ad6e5dbe2d,,2026-06-21 02:14:50.523000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,map_maker,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010174974-d9826fbb-a30c-40a2-bfbc-2c55ab2e078e,,2026-06-21 02:49:34.974000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1776210729408x448410210135887360,false,,,,,,,,,,more_info_text,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010270304-d020e3c7-564d-41f5-a4cf-d23aa6c9febf,,2026-06-21 02:51:10.304000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,true,,,,,,,,,,,sidebar,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010407367-c96849d6-62a2-4a5a-a40c-5bb8b8f5bf54,,2026-06-21 02:53:27.367000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1768427614253x929508274229176300,,,,,,,,,,,visit_website,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007879963-32dca6d9-b074-4e70-aef8-525cb0922547,,2026-06-21 02:11:19.963000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Plumber&category=Home%20Services,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Plumber&category=Home%20Services,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007910668-71eddf26-450d-4cd2-8e49-61b8035ad2a1,,2026-06-21 02:11:50.668000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,true,,,,,,,,,,,sidebar,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007910980-df26450d-dcd2-4e49-a1b8-035ad2a15617,,2026-06-21 02:11:50.980000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1750436264420x989591292213482400,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010270912-91f5e4cf-d23a-46c9-bebf-e5e06f3f18f7,,2026-06-21 02:51:10.912000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1751224250248x539537516841198200, 1754927931120x470668069008822300, 1753374338412x209529915103450200, 1744751205492x235134337285239230, 1768427614253x929508274229176300, 1750785338983x949958887494882000, 1745528732739x896561533370513300, 1744335958024x226211831616957250, 1763408145585x201322720695875870, 1776360466250x658348247885801300, 1761762460002x434978052003146300, 1749173974503x736079030141835600, 1772482882558x843076024552954900, 1776552489781x780158200693874000, 1747398900475x598159844147748100, 1760118921086x941497076227920600, 1781734682517x295026001124971000, 1777042895042x187867473484191420, 1751744301621x758526182685981300, 1747163465846x476237095610093000, 1779898672007x583448227567234600, 1778185404695x597979725335827200, 1748389292320x918627677903932400, 1757369121056x350487849823425600, 1743549178851x847080663521240200, 1777405836126x277715594249416060, 1747165674437x491901038958021200, 1744391553368x301043576290850300, 1753911193017x504194995643152640, 1757437593796x460281345015416640, 1746631267951x741803061642879500, 1749057953945x756346430245684600, 1771003581692x955050931630977700, 1744260813114x505427712482621440, 1747185390251x665604546429507900, 1754505203290x671062062407191900, 1744643921578x315333816253624100, 1761930377989x951815782791809400, 1744157592334x292550965261606100, 1762364811793x796217509980630800, 1768581853937x610498789092930300, 1753135741395x558904608479141570, 1765399408996x262641226191956400, 1779371355755x238144527494011940, 1770152894907x464897480736850900, 1753465897836x101289632151690960, 1764781838221x716772635359430500, 1747864432460x772931238395911000, 1764893879099x465248075524681500, 1771517879190x523242735258870900, 1764963280733x431041418968701760, 1754084205128x675147807630683600, 1755533063776x956164571796881400, 1769719058268x843927058977011000, 1761044854709x307607562836745150, 1752717497153x537286585580736960, 1749742920378x965836759111504900, 1771433486472x495156137805681660, 1781791909727x427924501831676600, 1777052217878x935579896985562900, 1747827548541x313848517899538500, 1744743906400x631087870982087000, 1778678470875x691076180629588500, 1759930025997x126109694575208930, 1768844277981x664142917381285000, 1761762406893x958878656538368500, 1745273541628x945470626229355500, 1771436045389x658317953644361100, 1757720364741x595714121363069200, 1763305551668x997299018011994600, 1747170561218x640297169073643000, 1768584016102x834619843946063900, 1772982809798x739419868972941400, 1758147388607x898014240790697700, 1744319857648x144922844539837200, 1744134674881x127285411168640110, 1744748222708x779656090283929300, 1755621956288x571897163769246900, 1758568877707x715638242996164100, 1746843461447x686795565273950000, 1751402056748x637551618886434600, 1759153763139x433792388290277000, 1746548006831x128230088489826860, 1776373432940x530737443814194940, 1759423986281x805514757919405700, 1753985929691x853149258569598100, 1744397288473x909294892772270800, 1776102250538x198432379819539760, 1760458225389x690604949380638100, 1776360294100x840938158936498600, 1758312173588x895819358343598700, 1753982403438x535213824960417500, 1746827109704x963221719337950200, 1747415704843x665338483592092500, 1754941249648x796792188496967000, 1758120880051x675194275556497400, 1746467711533x453074785848415400, 1747216018889x770977089491677400, 1779564452798x328047204556438640, 1751749348389x952656707958261400, 1779207002005x542183775914824900, 1764342295066x618134664283571500, 1761919898226x928695665795906700, 1744760380914x558772773612561600, 1764711530894x480989914892320700, 1769635123521x385801932800474700, 1744175271939x575064790204550460, 1771021914207x198452557005754900, 1747184079669x994211808429350800, 1781830336957x808577548450478500, 1751425811600x127124815802215140, 1762889659042x996969350831174300, 1750784029587x963255839088365200, 1766070455303x639821695383855700, 1747594874125x270237571814453630, 1743547621069x279645472884266780, 1748365021326x105262688542451250, 1768426055630x579798080961828200, 1763148950401x545361905340972600, 1762957766158x632118084948257900, 1765001972595x338020444395840100, 1748581534531x956271769254002200, 1771538218470x758525499484679000, 1763255155587x707008769292458900, 1745533127765x291393362647413700, 1749068120323x412920063824988600, 1744282156200x727555159743162000, 1777921226784x512595595894430850, 1774573166178x561429420668618400, 1777042863057x294476376362385400, 1747420152884x437771544876149700, 1750783674403x491887953737125700, 1752687366861x422755081931784260, 1754624056001x759184470890143000, 1753909381745x872991521395046100, 1747848709032x210920410073364830, 1757355028996x505189727810192200, 1754081360962x724252535884739300, 1750783679107x801419812763124500, 1746855895334x711816173120128000, 1763569204895x378265538177280400, 1762271200864x775090106640580500, 1744579851707x640487742075829500, 1744736810207x919925185055488400, 1744740154739x566945822952470660, 1763672237927x725969385673238800, 1755271286521x378031808974615550, 1763509156539x144450665564595840, 1777321143190x321072500270616060, 1766011883106x917993758751800300, 1771545376609x752763268373144000, 1744737250347x219277345743008400, 1745597587022x519433479989605000, 1747183179554x540122160625888100, 1765991015203x350068785849064760, 1750423781412x480534435350699700, 1770943484557x164806709481949200, 1750784475796x702583457937545900, 1746938798847x931997689495082400, 1757438153395x416809556103947500, 1754949567759x639105313824555300, 1752182630575x854371423894944000, 1776210729408x448410210135887360, 1775244057768x699511577684581800, 1749580724532x760028975589297300, 1750436264420x989591292213482400, 1751319669665x621437589169731200, 1746765568691x979794717919274100, 1746635677548x343522492232585660, 1747221865162x703532834449508000, 1779223019066x495549806274790700, 1744907031541x119079844893356540, 1778709723276x637265650543127800, 1768238584049x399775147114029200, 1744398484109x785674167096991400, 1770755356265x111382421474427680, 1775058462201x523059865418210800",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007972144-dea0ef3c-56db-4764-9fbe-bde332ee5403,,2026-06-21 02:12:52.144000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1744335958024x226211831616957250,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008232185-241bb72d-1d03-4982-afbb-a30c50a23fbc,,2026-06-21 02:17:12.185000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,true,,,,,,,,,,,sidebar,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010176623-11299e67-d071-403f-a2d7-dfc695701cf8,,2026-06-21 02:49:36.623000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/hubertus-law-1776210729408x448410210135887360,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law-1776210729408x448410210135887360,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1776210729408x448410210135887360,,profile,business_profile,/business_profile/hubertus-law-1776210729408x448410210135887360,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hubertus-law-1776210729408x448410210135887360,profile,business_profile,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010194756-4855f31d-82d5-4fc0-85f6-1a51444010fc,,2026-06-21 02:49:54.756000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1744282156200x727555159743162000,,profile,business_profile,/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,profile,business_profile,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010511435-ea0eaa52-4e7c-41af-b808-c7bb9df016eb,,2026-06-21 02:55:11.435000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/little-law-office-llc-1750423781412x480534435350699700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/little-law-office-llc-1750423781412x480534435350699700,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1750423781412x480534435350699700,,profile,business_profile,/business_profile/little-law-office-llc-1750423781412x480534435350699700,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/little-law-office-llc-1750423781412x480534435350699700,profile,business_profile,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010510354-2395a86b-19a8-4adf-a959-8b97768f8c52,,2026-06-21 02:55:10.354000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Attorney%20&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Attorney%20&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1750423781412x480534435350699700,false,,,,,,,,,,more_info_text,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007971835-efefdea0-ef3c-46db-a764-dfbebde332ee,,2026-06-21 02:12:51.835000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,true,,,,,,,,,,,sidebar,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010209206-b912a735-398f-44b2-bb62-e3654262c3be,,2026-06-21 02:50:09.205000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1744260813114x505427712482621440, 1775058462201x523059865418210800, 1744175271939x575064790204550460, 1750423781412x480534435350699700, 1768427614253x929508274229176300, 1751224250248x539537516841198200, 1776210729408x448410210135887360, 1753465897836x101289632151690960, 1744282156200x727555159743162000, 1763569204895x378265538177280400, 1777321143190x321072500270616060, 1747184079669x994211808429350800",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007908306-771f6a3e-512f-4ff1-8b45-f065e3a66134,,2026-06-21 02:11:48.306000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,search,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007934575-dcd28e49-61b8-435a-92a1-5617f1803850,,2026-06-21 02:12:14.575000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Handyman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Handyman&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1747398900475x598159844147748100,false,,,,,,,,,,more_info_text,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008231876-7022241b-b72d-4d03-9982-6fbba30c50a2,,2026-06-21 02:17:11.876000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,search,search,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010197012-f31d82d5-5fc0-45f6-9a51-444010fcc54e,,2026-06-21 02:49:57.012000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/hedberg-law-firm-llc-1744282156200x727555159743162000,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1744282156200x727555159743162000,,,,,,,,,,,visit_website,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010419177-3223a806-a75a-4f63-9f9b-cb108baea2a6,,2026-06-21 02:53:39.177000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1744175271939x575064790204550460, 1753465897836x101289632151690960, 1775058462201x523059865418210800, 1763569204895x378265538177280400, 1747184079669x994211808429350800, 1744260813114x505427712482621440, 1744282156200x727555159743162000, 1750423781412x480534435350699700, 1751224250248x539537516841198200, 1777321143190x321072500270616060, 1776210729408x448410210135887360, 1768427614253x929508274229176300",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007908614-6a3e512f-aff1-4b45-b065-e3a66134a43a,,2026-06-21 02:11:48.614000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,,,,Handyman,,search
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007998950-6764dfbe-bde3-42ee-9403-154483d68855,,2026-06-21 02:13:18.950000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,map_maker,,,,,button_click
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008232496-b72d1d03-d982-4fbb-a30c-50a23fbc2c55,,2026-06-21 02:17:12.496000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,1744335958024x226211831616957250,true,,,,,,,,,,,main_list,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782010248007-c060a599-1b2c-4a9f-a26f-aa0486eea5f0,,2026-06-21 02:50:48.007000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Law&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Law&category=,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,"1751224250248x539537516841198200, 1747184079669x994211808429350800, 1744282156200x727555159743162000, 1744260813114x505427712482621440, 1763569204895x378265538177280400, 1777321143190x321072500270616060, 1744175271939x575064790204550460, 1753465897836x101289632151690960, 1775058462201x523059865418210800, 1750423781412x480534435350699700, 1776210729408x448410210135887360, 1768427614253x929508274229176300",false,,,,,,,,,,,,,,,impression
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782007956356-267cb648-de0f-42d2-908a-500429e8fcbc,,2026-06-21 02:12:36.356000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,index,index,/,https://coloradocatholicbusinessdirectory.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,page
c10bfa9e-b7d5-4cd8-87ab-409813d2b97d,ajs-next-1782008006675-dfbebde3-32ee-4403-9544-83d6885516d3,,2026-06-21 02:13:26.675000+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Google Chrome', 'version': '149'}, {'brand': 'Chromium', 'version': '149'}, {'brand': 'Not)A;Brand', 'version': '24'}]",True,Android,,,,,,,,,,,,map_maker,,,,,button_click
