messageId,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,location,button_name,search_text,city,parish,properties,traits,input_value,input_num,input_name,event_type
ajs-next-1768950551569-e3925f19-d5fa-46a6-bb56-ee27dc6e2ffd,,2026-01-20 23:09:11.569000+00:00,373796c0-6b42-4a61-b853-187f0737a791,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,"1744579851707x640487742075829500, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768950551205-7139e392-5f19-45fa-96a6-bb56ee27dc6e,,2026-01-20 23:09:11.205000+00:00,373796c0-6b42-4a61-b853-187f0737a791,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Google Chrome', 'version': '143'}, {'brand': 'Chromium', 'version': '143'}, {'brand': 'Not A(Brand', 'version': '24'}]",True,Android,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
ajs-next-1768952394399-f61e9149-16e3-46e8-93ae-56ac0d6cafcc,1745273541628x945470626229355500,2026-01-20 23:39:54.399000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
ajs-next-1768952373215-72607f99-f2e2-44ea-934e-a98e1f365049,1745273541628x945470626229355500,2026-01-20 23:39:33.215000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768952394702-914916e3-d6e8-43ae-96ac-0d6cafccc6f7,1745273541628x945470626229355500,2026-01-20 23:39:54.702000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,1752717497153x537286585580736960,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768952373213-eec67260-7f99-42e2-b4ea-934ea98e1f36,1745273541628x945470626229355500,2026-01-20 23:39:33.213000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1752717497153x537286585580736960, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768952394097-0456f61e-9149-46e3-96e8-93ae56ac0d6c,1745273541628x945470626229355500,2026-01-20 23:39:54.097000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,page
ajs-next-1768952372658-db71eec6-7260-4f99-b2e2-34ea934ea98e,1745273541628x945470626229355500,2026-01-20 23:39:32.658000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,page
ajs-next-1768952395011-16e3d6e8-93ae-46ac-8d6c-afccc6f79f42,1745273541628x945470626229355500,2026-01-20 23:39:55.011000+00:00,f4fcac8a-88d6-44ec-b01b-6264b0df1c73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,"1759153763139x433792388290277000, 1744282156200x727555159743162000, 1763408145585x201322720695875870, 1747594874125x270237571814453630, 1754949567759x639105313824555300, 1763255155587x707008769292458900, 1747398900475x598159844147748100, 1753911193017x504194995643152640, 1759930025997x126109694575208930, 1744740154739x566945822952470660, 1749742920378x965836759111504900, 1764963280733x431041418968701760, 1746765568691x979794717919274100, 1750784029587x963255839088365200, 1747415704843x665338483592092500, 1764781838221x716772635359430500, 1752687366861x422755081931784260, 1761762406893x958878656538368500, 1761930377989x951815782791809400, 1766070455303x639821695383855700, 1761762460002x434978052003146300, 1768581853937x610498789092930300, 1744391553368x301043576290850300, 1758120880051x675194275556497400, 1751425811600x127124815802215140, 1762957766158x632118084948257900, 1749173974503x736079030141835600, 1744736810207x919925185055488400, 1754927931120x470668069008822300, 1749580724532x760028975589297300, 1751749348389x952656707958261400, 1746827109704x963221719337950200, 1761044854709x307607562836745150, 1762364811793x796217509980630800, 1762271200864x775090106640580500, 1755621956288x571897163769246900, 1757369121056x350487849823425600, 1754941249648x796792188496967000, 1750783674403x491887953737125700, 1744398484109x785674167096991400, 1768238584049x399775147114029200, 1763305551668x997299018011994600, 1755533063776x956164571796881400, 1746631267951x741803061642879500, 1762889659042x996969350831174300, 1765991015203x350068785849064760, 1747827548541x313848517899538500, 1752182630575x854371423894944000, 1765399408996x262641226191956400, 1755271286521x378031808974615550, 1751402056748x637551618886434600, 1751319669665x621437589169731200, 1744335958024x226211831616957250, 1764342295066x618134664283571500, 1744319857648x144922844539837200, 1746843461447x686795565273950000, 1750784475796x702583457937545900, 1758312173588x895819358343598700, 1749068120323x412920063824988600, 1744397288473x909294892772270800, 1747165674437x491901038958021200, 1766011883106x917993758751800300, 1757437593796x460281345015416640, 1751744301621x758526182685981300, 1746855895334x711816173120128000, 1763148950401x545361905340972600, 1750783679107x801419812763124500, 1754084205128x675147807630683600, 1763672237927x725969385673238800, 1744134674881x127285411168640110, 1759423986281x805514757919405700, 1747185390251x665604546429507900, 1768584016102x834619843946063900, 1744748222708x779656090283929300, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1747864432460x772931238395911000, 1763569204895x378265538177280400, 1753909381745x872991521395046100, 1760118921086x941497076227920600, 1747183179554x540122160625888100, 1743549178851x847080663521240200, 1753465897836x101289632151690960, 1764893879099x465248075524681500, 1753982403438x535213824960417500, 1744760380914x558772773612561600, 1768426055630x579798080961828200, 1745533127765x291393362647413700, 1744157592334x292550965261606100, 1744260813114x505427712482621440, 1747221865162x703532834449508000, 1754081360962x724252535884739300, 1744743906400x631087870982087000, 1749057953945x756346430245684600, 1752717497153x537286585580736960, 1768844277981x664142917381285000, 1748365021326x105262688542451250, 1744643921578x315333816253624100, 1747848709032x210920410073364830, 1746938798847x931997689495082400, 1746635677548x343522492232585660, 1754624056001x759184470890143000, 1744175271939x575064790204550460, 1760458225389x690604949380638100, 1758147388607x898014240790697700, 1753135741395x558904608479141570, 1746467711533x453074785848415400, 1746548006831x128230088489826860, 1747170561218x640297169073643000, 1761919898226x928695665795906700, 1757438153395x416809556103947500, 1745528732739x896561533370513300, 1753374338412x209529915103450200, 1744737250347x219277345743008400, 1751224250248x539537516841198200, 1747163465846x476237095610093000, 1744751205492x235134337285239230, 1745597587022x519433479989605000, 1750423781412x480534435350699700, 1764711530894x480989914892320700, 1758568877707x715638242996164100, 1745273541628x945470626229355500, 1763509156539x144450665564595840, 1753985929691x853149258569598100, 1748389292320x918627677903932400, 1768427614253x929508274229176300, 1747184079669x994211808429350800, 1757720364741x595714121363069200, 1748581534531x956271769254002200, 1744579851707x640487742075829500, 1750785338983x949958887494882000, 1765001972595x338020444395840100, 1747420152884x437771544876149700, 1757355028996x505189727810192200, 1747216018889x770977089491677400, 1754505203290x671062062407191900, 1744907031541x119079844893356540",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768954762062-ddb4d550-a296-4bbf-b5f8-b312246f69db,1760118921086x941497076227920600,2026-01-21 00:19:22.062000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1753374338412x209529915103450200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1753982403438x535213824960417500, 1743547621069x279645472884266780, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768954868090-40122e39-5739-44df-9f00-1988c2d02cf2,1760118921086x941497076227920600,2026-01-21 00:21:08.090000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/business_profile/alderman-enterprises-1761762460002x434978052003146300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alderman-enterprises-1761762460002x434978052003146300,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,navbar,login,,,,,,,,,button_click
ajs-next-1768956035218-187c8103-a75f-4b62-b716-ea8b12a3f50c,1760118921086x941497076227920600,2026-01-21 00:40:35.218000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1752717497153x537286585580736960,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768956071933-6251af46-80ad-4f51-aead-27aa7e6a74b5,1760118921086x941497076227920600,2026-01-21 00:41:11.933000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=aaron&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=aaron&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
ajs-next-1768956794361-40632e9b-672c-42d9-97d3-67f8e3296fe7,1760118921086x941497076227920600,2026-01-21 00:53:14.361000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1753982403438x535213824960417500,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768954768347-d550a296-1bbf-45f8-b312-246f69dbb1e6,1760118921086x941497076227920600,2026-01-21 00:19:28.347000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,search,,,,,,,,,button_click
ajs-next-1768954771889-aeb54a5a-0ccb-4503-9611-a10f86ed04f0,1760118921086x941497076227920600,2026-01-21 00:19:31.889000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1753982403438x535213824960417500,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768954909606-0cfde621-6924-4da3-8078-54d54ea9b20d,1760118921086x941497076227920600,2026-01-21 00:21:49.606000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,search,search,,,,,,,,,,,page
ajs-next-1768956087168-74b57004-4e2e-424d-830b-292bccefd8d1,1760118921086x941497076227920600,2026-01-21 00:41:27.168000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Finance,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Finance,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1753982403438x535213824960417500,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768956139626-d8d101bb-38da-4db5-9c85-220228648464,1760118921086x941497076227920600,2026-01-21 00:42:19.626000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Other,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Other,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1753465897836x101289632151690960, 1747165674437x491901038958021200, 1762889659042x996969350831174300, 1755271286521x378031808974615550, 1766070455303x639821695383855700, 1754949567759x639105313824555300, 1747221865162x703532834449508000, 1750423781412x480534435350699700, 1748581534531x956271769254002200, 1753985929691x853149258569598100, 1761044854709x307607562836745150, 1744260813114x505427712482621440, 1749068120323x412920063824988600, 1747184079669x994211808429350800, 1752687366861x422755081931784260, 1760118921086x941497076227920600, 1748389292320x918627677903932400, 1747170561218x640297169073643000, 1748365021326x105262688542451250, 1768427614253x929508274229176300, 1764342295066x618134664283571500, 1763305551668x997299018011994600, 1763509156539x144450665564595840, 1750783679107x801419812763124500, 1750436264420x989591292213482400, 1768844277981x664142917381285000, 1745533127765x291393362647413700, 1744907031541x119079844893356540, 1746467711533x453074785848415400, 1747163465846x476237095610093000, 1763569204895x378265538177280400, 1744743906400x631087870982087000, 1744736810207x919925185055488400, 1758120880051x675194275556497400, 1749580724532x760028975589297300, 1758147388607x898014240790697700, 1751402056748x637551618886434600, 1751744301621x758526182685981300, 1744319857648x144922844539837200, 1754941249648x796792188496967000, 1744737250347x219277345743008400, 1765001972595x338020444395840100, 1746548006831x128230088489826860, 1752182630575x854371423894944000, 1757720364741x595714121363069200, 1750784475796x702583457937545900, 1745597587022x519433479989605000, 1757355028996x505189727810192200, 1758568877707x715638242996164100, 1764711530894x480989914892320700, 1744282156200x727555159743162000, 1746843461447x686795565273950000, 1762271200864x775090106640580500, 1762364811793x796217509980630800",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768956293279-2a6eb4aa-8406-405c-9a68-a2b34dfb6021,1760118921086x941497076227920600,2026-01-21 00:44:53.279000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753982403438x535213824960417500, 1753374338412x209529915103450200",true,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768956812878-17e28cac-2cb3-40b2-b927-448758c57ee9,1760118921086x941497076227920600,2026-01-21 00:53:32.878000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=mortgage&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=mortgage&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,true,,,,,,,,,,sidebar,,,,,,,,,,impression
ajs-next-1768954907931-300684d7-ded2-4798-a2a9-916da1a776ed,1760118921086x941497076227920600,2026-01-21 00:21:47.931000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,Alderman construction,,,,,,,,search
ajs-next-1768956034603-21da9681-6449-4743-987c-8103a75feb62,1760118921086x941497076227920600,2026-01-21 00:40:34.603000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Alderman%20construction&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Alderman%20construction&category=,search,search,,,,,,,,,,,page
ajs-next-1768957130522-53f60d23-f88a-488c-8fe2-34ddd0c077b3,1760118921086x941497076227920600,2026-01-21 00:58:50.522000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1750436264420x989591292213482400,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768954920816-b80aa566-7250-4e49-80c8-4d7d5aea96a8,1760118921086x941497076227920600,2026-01-21 00:22:00.816000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=alderman&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=alderman&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,"1761762460002x434978052003146300, 1758147388607x898014240790697700",false,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1768956316006-9b291f51-a578-49ce-ae50-3b5757f3ac12,1760118921086x941497076227920600,2026-01-21 00:45:16.006000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=herrera&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=herrera&category=,search,search,,,,,,,,,,,page
ajs-next-1768954897584-54bae281-8edd-42f4-90fa-fe8424423f6a,1760118921086x941497076227920600,2026-01-21 00:21:37.584000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/search,https://coloradocatholicbusinessdirectory.com/,?query=AMWAY&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=AMWAY&category=,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,1744335958024x226211831616957250,true,,,,,,,,,,main_list,,,,,,,,,,impression
ajs-next-1768956045764-df9b92b9-b518-4c89-85d1-5ba4572d09c8,1760118921086x941497076227920600,2026-01-21 00:40:45.764000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,hererra,,,,,,,,search
ajs-next-1768956314384-e05c5a68-a2b3-4dfb-a021-9f4b160197fc,1760118921086x941497076227920600,2026-01-21 00:45:14.384000+00:00,c35c9d20-cb4e-4b41-b819-080fc7022f79,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Microsoft Edge', 'version': '144'}]",False,Windows,,,,,,,,,,,,,,herrera,,,,,,,,search
