userId,originalTimestamp,anonymousId,name,category,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,event_type
,2026-08-14 23:29:30.312000+00:00,fb88fc6e-415d-47cd-8571-b33bad3ed127,how_it_works,how_it_works,ajs-next-1786750170312-47fb88fc-6e41-4d97-8d05-71b33bad3ed1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1786546923187x205006716375362400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786546923187x205006716375362400,[],False,,/how_it_works/1786546923187x205006716375362400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786546923187x205006716375362400,how_it_works,how_it_works,,,page
,2026-08-15 00:45:20.720000+00:00,3e76ef4f-3247-450c-951d-eb002e4ffcb8,index,index,ajs-next-1786754720721-7a3e76ef-4f32-4775-8c55-1deb002e4ffc,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.183 Mobile Safari/537.36 [FBAN/EMA;FBLC/da_DK;FBAV/523.0.0.10.106;FB_FW/1;FBBV/1032591870;FBDM/DisplayMetrics{density=2.625, width=1080, height=2047, scaledDensity=2.625, xdpi=391.8855, ydpi=391.29675};]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Linux,/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,index,index,,,page
,2026-08-15 00:45:21.378000+00:00,3e76ef4f-3247-450c-951d-eb002e4ffcb8,,,ajs-next-1786754721378-3247750c-551d-4b00-ae4f-fcb80b365bfe,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.183 Mobile Safari/537.36 [FBAN/EMA;FBLC/da_DK;FBAV/523.0.0.10.106;FB_FW/1;FBBV/1032591870;FBDM/DisplayMetrics{density=2.625, width=1080, height=2047, scaledDensity=2.625, xdpi=391.8855, ydpi=391.29675};]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1781830336957x808577548450478500",true,impression
,2026-08-15 00:45:21.374000+00:00,3e76ef4f-3247-450c-951d-eb002e4ffcb8,,,ajs-next-1786754721374-ef4f3247-750c-451d-ab00-2e4ffcb80b36,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.183 Mobile Safari/537.36 [FBAN/EMA;FBLC/da_DK;FBAV/523.0.0.10.106;FB_FW/1;FBBV/1032591870;FBDM/DisplayMetrics{density=2.625, width=1080, height=2047, scaledDensity=2.625, xdpi=391.8855, ydpi=391.29675};]",/,https://www.facebook.com/,?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/?fbclid=IwcGRvZgRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwyNTYyODEwNDA1NTgAAR6SxLkuBTXTXw-jIYrZka4sc8za3R3gsfLfatgeuI271iOEP7T6DXGrPCMqrA_aem_-nb2itYaizZvRSyQ40XjZg,"[{'brand': 'Not=A?Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '151'}, {'brand': 'Chromium', 'version': '151'}]",False,Linux,,,,,,,,"1752717497153x537286585580736960, 1744579851707x640487742075829500, 1744643921578x315333816253624100, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1781830336957x808577548450478500",true,impression
,2026-08-16 02:42:21.727000+00:00,ab5be80c-52bb-4a58-a563-2b988521f6b0,how_it_works,how_it_works,ajs-next-1786848141727-b9ab5be8-0c52-4b5a-9865-632b988521f6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1786646886031x590745464156711200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786646886031x590745464156711200,[],False,,/how_it_works/1786646886031x590745464156711200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786646886031x590745464156711200,how_it_works,how_it_works,,,page
,2026-08-16 05:29:08.945000+00:00,59fa203c-7105-44d8-a776-7b8a1d3d2852,how_it_works,how_it_works,ajs-next-1786858148945-7d59fa20-3c71-45c4-98e7-767b8a1d3d28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (compatible; meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler))",/how_it_works/1786647989918x290362980093793500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786647989918x290362980093793500,[],False,,/how_it_works/1786647989918x290362980093793500,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1786647989918x290362980093793500,how_it_works,how_it_works,,,page
