originalTimestamp,userId,anonymousId,messageId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,business_id,location,sponsored_listing,name,category,path,referrer,search,title,url,category_properties,name_properties,button_name,search_text,event_type
2026-03-08 15:13:11.342000+00:00,,eef8754c-e542-4fe2-8be5-b2a04bb8f369,ajs-next-1772982791342-33eef875-4ce5-42ff-a20b-e5b2a04bb8f3,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,page
2026-03-08 15:13:11.749000+00:00,,eef8754c-e542-4fe2-8be5-b2a04bb8f369,ajs-next-1772982791749-754ce542-ffe2-4be5-b2a0-4bb8f369309c,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1770943484557x164806709481949200, 1771436045389x658317953644361100, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1752717497153x537286585580736960",,true,,,,,,,,,,,,impression
2026-03-08 15:25:15.857000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983515857-a67e06ba-0f9a-4c11-918a-be7ebfe5d2c2,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,page
2026-03-08 15:25:16.164000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983516164-9a5c11d1-8abe-4ebf-a5d2-c2963f81fac0,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,,,,,,,impression
2026-03-08 15:25:15.861000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983515861-ba0f9a5c-11d1-4abe-bebf-e5d2c2963f81,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1743549178851x847080663521240200, 1744579851707x640487742075829500, 1771436045389x658317953644361100, 1744335958024x226211831616957250, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1752717497153x537286585580736960, 1770943484557x164806709481949200, 1750436264420x989591292213482400, 1753982403438x535213824960417500",,true,,,,,,,,,,,,impression
2026-03-08 15:25:41.825000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983541825-a403ef6e-41af-45bc-8855-9a12238378f4,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,,,,1771436045389x658317953644361100,,,business_profile,profile,/business_profile/paolucci-financial-services-1771436045389x658317953644361100,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/paolucci-financial-services-1771436045389x658317953644361100,profile,business_profile,,,page
2026-03-08 15:25:39.141000+00:00,,7e06ba0f-9a5c-41d1-8abe-7ebfe5d2c296,ajs-next-1772983539141-11d18abe-7ebf-45d2-8296-3f81fac00ba5,Mozilla/5.0 (Android 15; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0,/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,1771436045389x658317953644361100,,true,,,,,,,,,,more_info,,button_click
2026-03-08 15:58:33.949000+00:00,,28f66d0d-b47a-4e3e-8bbf-1792818f4809,ajs-next-1772985513949-1e28f66d-0db4-4a1e-becb-bf1792818f48,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,page
2026-03-08 15:58:34.430000+00:00,,28f66d0d-b47a-4e3e-8bbf-1792818f4809,ajs-next-1772985514430-6d0db47a-1e3e-4bbf-9792-818f480944f7,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1743549178851x847080663521240200, 1744579851707x640487742075829500, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1771436045389x658317953644361100, 1753374338412x209529915103450200, 1744335958024x226211831616957250",,true,,,,,,,,,,,,impression
2026-03-08 16:05:01.645000+00:00,,dd98551e-6972-41fe-a670-363c7c88cb8a,ajs-next-1772985901645-acdd9855-1e69-4281-be66-70363c7c88cb,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,,,,start,start,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,start,start,,,page
2026-03-08 16:25:51.508000+00:00,,9597ee9a-2b01-4e16-a5b1-2a13b1da53c8,ajs-next-1772987151508-ee9a2b01-4e16-45b1-aa13-b1da53c83912,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,"1753374338412x209529915103450200, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1743549178851x847080663521240200, 1771436045389x658317953644361100, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1744335958024x226211831616957250",,true,,,,,,,,,,,,impression
2026-03-08 16:25:51.045000+00:00,,9597ee9a-2b01-4e16-a5b1-2a13b1da53c8,ajs-next-1772987151045-869597ee-9a2b-414e-96e5-b12a13b1da53,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,index,index,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,page
2026-03-08 19:20:39.426000+00:00,,8c193508-0e47-4b6f-9270-b3678cfc6a1d,ajs-next-1772997639426-2b8c1935-080e-473b-af12-70b3678cfc6a,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1772982258250x859718958047930100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772982258250x859718958047930100,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'HeadlessChrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,about_us,about_us,/about_us/1772982258250x859718958047930100,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1772982258250x859718958047930100,about_us,about_us,,,page
2026-03-08 22:04:18.554000+00:00,,c0c46728-6394-49bc-ba1f-228a46267f35,ajs-next-1773007458554-6bc0c467-2863-4459-bcba-1f228a46267f,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1772997637392x850717741165433000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772997637392x850717741165433000,"[{'brand': 'Chromium', 'version': '146'}, {'brand': 'Not-A.Brand', 'version': '24'}, {'brand': 'HeadlessChrome', 'version': '146'}]",False,Windows,,,,how_it_works,how_it_works,/how_it_works/1772997637392x850717741165433000,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1772997637392x850717741165433000,how_it_works,how_it_works,,,page
